seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr15	85340919	85341120	202	*	Distal Intergenic	15	85315587	85330334	14748	2	ENSG00000218052.5	ENST00000560651.1	-10585	642935	ADAMTS7P4	ADAMTS7 pseudogene 4
chr8	142326618	142326819	202	*	Promoter (<=1kb)	8	142300116	142326225	26110	2	ENSG00000171045.16	ENST00000518928.1	-393	203062	TSNARE1	t-SNARE domain containing 1
chr1	16147651	16147852	202	*	Promoter (1-2kb)	1	16134560	16146450	11891	2	ENSG00000142627.13	ENST00000480202.1	-1201	1969	EPHA2	EPH receptor A2
chr11	57506637	57506838	202	*	Intron (ENST00000278426.8/ENSG00000149150.9, intron 2 of 14)	11	57487180	57501319	14140	2	ENSG00000149150.9	ENST00000525764.5	-5318	8501	SLC43A1	solute carrier family 43 member 1
chr11	61967754	61967955	202	*	Promoter (<=1kb)	11	61967794	61969490	1697	1	ENSG00000279491.1	ENST00000623785.1	0	399900	LOC399900	uncharacterized LOC399900
chr5	122393557	122393758	202	*	Promoter (2-3kb)	5	122391135	122463496	72362	1	ENSG00000064692.20	ENST00000515215.6	2422	9627	SNCAIP	synuclein alpha interacting protein
chr6	90383341	90383542	202	*	Distal Intergenic	6	90345219	90362632	17414	1	ENSG00000260271.3	ENST00000569865.1	38122	NA	NA	NA
chr3	186113794	186113995	202	*	Intron (ENST00000447054.5/ENSG00000058866.15, intron 2 of 3)	3	186080017	186110318	30302	2	ENSG00000244405.8	ENST00000440773.5	-3476	2119	ETV5	ETS variant transcription factor 5
chr1	183071472	183071673	202	*	Intron (ENST00000258341.5/ENSG00000135862.6, intron 1 of 27)	1	183096544	183110631	14088	1	ENSG00000135862.6	ENST00000484114.2	-24871	3915	LAMC1	laminin subunit gamma 1
chr5	55172167	55172368	202	*	Promoter (<=1kb)	5	55172262	55172353	92	2	ENSG00000251856.1	ENST00000516047.1	0	100313923	MIR449C	microRNA 449c
chr1	167339939	167340140	202	*	Intron (ENST00000559038.5/ENSG00000143190.23, intron 4 of 4)	1	167329166	167413114	83949	1	ENSG00000143190.23	ENST00000420254.7	10773	5451	POU2F1	POU class 2 homeobox 1
chr14	86897333	86897534	202	*	Distal Intergenic	14	86905778	86922755	16978	1	ENSG00000258804.1	ENST00000557527.1	-8244	283585	LINC01148	long intergenic non-protein coding RNA 1148
chr3	45163598	45163799	202	*	Distal Intergenic	3	45159774	45160175	402	2	ENSG00000224094.1	ENST00000431490.1	-3423	NA	NA	NA
chr21	35048065	35048266	202	*	Promoter (1-2kb)	21	34892925	35049270	156346	2	ENSG00000159216.19	ENST00000416754.1	1004	861	RUNX1	RUNX family transcription factor 1
chr1	156551130	156551331	202	*	Intron (ENST00000361170.7/ENSG00000183856.11, intron 15 of 37)	1	156537176	156539465	2290	2	ENSG00000183856.11	ENST00000498755.1	-11665	128239	IQGAP3	IQ motif containing GTPase activating protein 3
chr7	99409952	99410153	202	*	Promoter (<=1kb)	7	99410114	99416299	6186	1	ENSG00000106245.11	ENST00000471813.1	0	8896	BUD31	BUD31 homolog
chr1	24189670	24189871	202	*	Promoter (1-2kb)	1	24159000	24187959	28960	2	ENSG00000185436.12	ENST00000374419.1	-1711	163702	IFNLR1	interferon lambda receptor 1
chr1	117653876	117654077	202	*	Distal Intergenic	1	117640812	117641639	828	2	ENSG00000213262.3	ENST00000430995.1	-12237	NA	NA	NA
chr1	163414829	163415030	202	*	Distal Intergenic	1	163422405	163423164	760	2	ENSG00000225122.1	ENST00000430516.1	8134	NA	NA	NA
chr16	27331277	27331478	202	*	Intron (ENST00000566117.5/ENSG00000077238.14, intron 1 of 3)	16	27340204	27341200	997	1	ENSG00000077238.14	ENST00000628578.1	-8726	3566	IL4R	interleukin 4 receptor
chr6	75284794	75284995	202	*	Promoter (<=1kb)	6	75254599	75284948	30350	2	ENSG00000112697.17	ENST00000475111.6	0	55754	TMEM30A	transmembrane protein 30A
chr15	55266645	55266846	202	*	Intron (ENST00000396307.6/ENSG00000069974.16, intron 1 of 5)	15	55230425	55270256	39832	2	ENSG00000069974.16	ENST00000568803.1	3410	5873	RAB27A	RAB27A, member RAS oncogene family
chr12	109217948	109218149	202	*	Intron (ENST00000338432.11/ENSG00000076555.15, intron 24 of 52)	12	109232669	109266555	33887	1	ENSG00000076555.15	ENST00000538526.5	-14520	32	ACACB	acetyl-CoA carboxylase beta
chr3	168089450	168089651	202	*	Intron (ENST00000470487.6/ENSG00000173905.9, intron 1 of 15)	3	168094049	168095087	1039	2	ENSG00000286994.1	ENST00000652838.1	5436	NA	NA	NA
chr13	89115434	89115635	202	*	Distal Intergenic	13	89141800	89163186	21387	2	ENSG00000288552.1	ENST00000661729.1	47551	NA	NA	NA
chr6	106763980	106764181	202	*	Promoter (<=1kb)	6	106747095	106765110	18016	2	ENSG00000235142.10	ENST00000663403.1	929	100422737	LINC02532	long intergenic non-protein coding RNA 2532
chr18	35592372	35592573	202	*	Promoter (<=1kb)	18	35591737	35591806	70	1	ENSG00000283514.1	ENST00000636650.1	635	100616257	MIR3975	microRNA 3975
chr1	28129959	28130160	202	*	Distal Intergenic	1	28120449	28121321	873	2	ENSG00000214812.3	ENST00000399029.3	-8638	NA	NA	NA
chr10	99731706	99731907	202	*	Promoter (<=1kb)	10	99711844	99732100	20257	2	ENSG00000014919.13	ENST00000370483.9	193	1355	COX15	cytochrome c oxidase assembly homolog COX15
chr19	10916755	10916956	202	*	Promoter (2-3kb)	19	10918986	10920870	1885	1	ENSG00000142453.12	ENST00000586508.1	-2030	10498	CARM1	coactivator associated arginine methyltransferase 1
chr6	53307223	53307424	202	*	Intron (ENST00000370918.8/ENSG00000012660.14, intron 1 of 8)	6	53336943	53337346	404	2	ENSG00000217527.1	ENST00000406501.1	29922	NA	NA	NA
chr12	109649767	109649968	202	*	Distal Intergenic	12	109662863	109663183	321	2	ENSG00000200794.1	ENST00000363924.1	13215	106479206	RN7SKP250	RN7SK pseudogene 250
chr2	16647995	16648196	202	*	Intron (ENST00000381323.7/ENSG00000197872.11, intron 1 of 11)	2	16552936	16665828	112893	2	ENSG00000197872.11	ENST00000406434.5	17632	81553	CYRIA	CYFIP related Rac1 interactor A
chr5	172449343	172449544	202	*	Intron (ENST00000636523.1/ENSG00000174705.13, intron 1 of 13)	5	172325000	172454308	129309	2	ENSG00000174705.13	ENST00000636523.1	4764	285590	SH3PXD2B	SH3 and PX domains 2B
chr12	113418670	113418871	202	*	Intron (ENST00000547342.1/ENSG00000135094.11, intron 2 of 5)	12	113422380	113438276	15897	1	ENSG00000139410.15	ENST00000403593.9	-3509	113675	SDSL	serine dehydratase like
chr17	49915317	49915518	202	*	Promoter (<=1kb)	17	49914403	49932918	18516	1	ENSG00000254039.1	ENST00000518420.1	914	NA	NA	NA
chr19	45007372	45007573	202	*	Intron (ENST00000625761.2/ENSG00000104856.14, intron 2 of 11)	19	45001464	45038192	36729	1	ENSG00000104856.14	ENST00000221452.13	5908	5971	RELB	RELB proto-oncogene, NF-kB subunit
chr7	30450691	30450892	202	*	Promoter (2-3kb)	7	30424534	30447977	23444	2	ENSG00000106100.11	ENST00000489614.5	-2714	10392	NOD1	nucleotide binding oligomerization domain containing 1
chr1	157595487	157595688	202	*	Promoter (2-3kb)	1	157573747	157598085	24339	2	ENSG00000163518.11	ENST00000271532.2	2397	83417	FCRL4	Fc receptor like 4
chr18	23628096	23628297	202	*	Promoter (1-2kb)	18	23601046	23629920	28875	2	ENSG00000154065.17	ENST00000587763.1	1623	147463	ANKRD29	ankyrin repeat domain 29
chr20	1462934	1463135	202	*	Intron (ENST00000353088.6/ENSG00000088833.18, intron 2 of 7)	20	1463906	1466822	2917	2	ENSG00000088833.18	ENST00000478168.1	3687	55968	NSFL1C	NSFL1 cofactor
chr5	65021946	65022147	202	*	Promoter (1-2kb)	5	65020614	65020989	376	1	ENSG00000272354.1	ENST00000606057.1	1332	NA	NA	NA
chr16	24072870	24073071	202	*	Intron (ENST00000321728.12/ENSG00000166501.14, intron 5 of 16)	16	24098239	24099971	1733	1	ENSG00000279202.1	ENST00000624179.1	-25168	NA	NA	NA
chr7	93563763	93563964	202	*	Intron (ENST00000426151.7/ENSG00000004948.16, intron 2 of 13)	7	93426323	93559810	133488	2	ENSG00000004948.16	ENST00000394441.5	-3953	799	CALCR	calcitonin receptor
chr10	12618837	12619038	202	*	Intron (ENST00000619168.5/ENSG00000183049.13, intron 2 of 10)	10	12653138	12653197	60	2	ENSG00000283699.1	ENST00000637781.1	34159	100616320	MIR4481	microRNA 4481
chr2	233919443	233919644	202	*	Promoter (2-3kb)	2	233917405	234017329	99925	1	ENSG00000144481.17	ENST00000444298.5	2038	79054	TRPM8	transient receptor potential cation channel subfamily M member 8
chr21	42188281	42188482	202	*	Distal Intergenic	21	42199689	42297244	97556	1	ENSG00000160179.19	ENST00000398457.6	-11207	9619	ABCG1	ATP binding cassette subfamily G member 1
chr3	27393008	27393209	202	*	Promoter (1-2kb)	3	27376729	27391845	15117	2	ENSG00000033867.16	ENST00000465487.5	-1163	9497	SLC4A7	solute carrier family 4 member 7
chr10	80504326	80504527	202	*	Intron (ENST00000429989.7/ENSG00000108219.15, intron 2 of 8)	10	80515467	80519635	4169	1	ENSG00000108219.15	ENST00000265450.5	-10940	81619	TSPAN14	tetraspanin 14
chr18	36366425	36366626	202	*	Intron (ENST00000257209.8/ENSG00000134775.15, intron 2 of 24)	18	36417055	36424185	7131	2	ENSG00000286890.1	ENST00000667304.1	57559	NA	NA	NA
chr17	600671	600872	202	*	Promoter (1-2kb)	17	518940	602107	83168	2	ENSG00000141252.21	ENST00000681600.1	1235	55275	VPS53	VPS53 subunit of GARP complex
chr2	55282129	55282330	202	*	Promoter (<=1kb)	2	55282319	55284472	2154	1	ENSG00000162997.15	ENST00000563365.1	0	344405	PRORSD1P	prolyl-tRNA synthetase associated domain containing 1, pseudogene
chr2	64698746	64698947	202	*	Intron (ENST00000476805.2/ENSG00000179833.4, intron 1 of 1)	2	64665607	64666064	458	1	ENSG00000227791.3	ENST00000428806.2	33139	730187	RPS10P9	ribosomal protein S10 pseudogene 9
chr4	127856812	127857013	202	*	Distal Intergenic	4	127840198	127844040	3843	2	ENSG00000261668.1	ENST00000565254.1	-12772	NA	NA	NA
chr16	84410873	84411074	202	*	Promoter (2-3kb)	16	84408438	84410907	2470	1	ENSG00000064270.13	ENST00000568160.1	2435	9914	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
chr6	127341611	127341812	202	*	Promoter (<=1kb)	6	127316459	127342407	25949	2	ENSG00000093144.19	ENST00000531582.1	595	55862	ECHDC1	ethylmalonyl-CoA decarboxylase 1
chr17	34400354	34400555	202	*	Distal Intergenic	17	34360328	34363233	2906	2	ENSG00000108702.4	ENST00000225842.4	-37121	6346	CCL1	C-C motif chemokine ligand 1
chr9	126368115	126368316	202	*	Intron (ENST00000361171.8/ENSG00000196814.15, intron 2 of 9)	9	126395640	126448409	52770	1	ENSG00000196814.15	ENST00000470567.5	-27324	89853	MVB12B	multivesicular body subunit 12B
chr22	42399937	42400138	202	*	Intron (ENST00000329021.10/ENSG00000235568.7, intron 3 of 5)	22	42364390	42369284	4895	2	ENSG00000229891.2	ENST00000653912.1	-30653	102723775	LINC01315	long intergenic non-protein coding RNA 1315
chr6	87806193	87806394	202	*	Distal Intergenic	6	87826173	87826285	113	2	ENSG00000207131.1	ENST00000384402.1	19891	NA	NA	NA
chr1	63714197	63714398	202	*	Distal Intergenic	1	63655743	63656047	305	1	ENSG00000244256.3	ENST00000489463.3	58454	106479269	RN7SL130P	RNA, 7SL, cytoplasmic 130, pseudogene
chr12	22050173	22050374	202	*	Intron (ENST00000229329.7/ENSG00000111726.13, intron 1 of 7)	12	22046287	22062434	16148	1	ENSG00000111726.13	ENST00000535610.5	3886	55907	CMAS	cytidine monophosphate N-acetylneuraminic acid synthetase
chr17	37425389	37425590	202	*	Promoter (1-2kb)	17	37423568	37426666	3099	1	ENSG00000276234.5	ENST00000618662.1	1821	6871	TADA2A	transcriptional adaptor 2A
chr2	196263407	196263608	202	*	Promoter (2-3kb)	2	196260433	196263629	3197	1	ENSG00000229056.2	ENST00000605907.1	2974	101927482	HECW2-AS1	HECW2 antisense RNA 1
chr22	37995069	37995270	202	*	Intron (ENST00000407936.5/ENSG00000100142.16, intron 5 of 5)	22	37988794	37988853	60	1	ENSG00000284266.1	ENST00000578108.1	6275	100616146	MIR4534	microRNA 4534
chr2	61017992	61018193	202	*	Promoter (<=1kb)	2	60940223	61018255	78033	2	ENSG00000162927.14	ENST00000316752.11	62	150962	PUS10	pseudouridine synthase 10
chr7	101651191	101651392	202	*	Distal Intergenic	7	101613330	101629296	15967	2	ENSG00000106436.7	ENST00000223167.5	-21895	93408	MYL10	myosin light chain 10
chr9	113520930	113521131	202	*	Promoter (1-2kb)	9	113522256	113536918	14663	1	ENSG00000138835.22	ENST00000470775.5	-1125	5998	RGS3	regulator of G protein signaling 3
chr4	88275610	88275811	202	*	Promoter (<=1kb)	4	88275205	88275308	104	2	ENSG00000200469.1	ENST00000363599.1	-302	107057647	RNU6-112P	RNA, U6 small nuclear 112, pseudogene
chr9	112218917	112219118	202	*	3' UTR	9	112242550	112242839	290	2	ENSG00000242256.3	ENST00000493687.3	23721	106480484	RN7SL57P	RNA, 7SL, cytoplasmic 57, pseudogene
chr12	110919830	110920031	202	*	Promoter (<=1kb)	12	110910918	110920575	9658	2	ENSG00000111245.17	ENST00000548438.1	544	4633	MYL2	myosin light chain 2
chr12	124497304	124497505	202	*	Promoter (2-3kb)	12	124324415	124495252	170838	2	ENSG00000196498.13	ENST00000405201.5	-2052	9612	NCOR2	nuclear receptor corepressor 2
chr5	158465185	158465386	202	*	Promoter (<=1kb)	5	158464465	158464678	214	1	ENSG00000272085.1	ENST00000607514.1	720	NA	NA	NA
chr6	43428218	43428419	202	*	Promoter (<=1kb)	6	43427856	43435156	7301	1	ENSG00000124574.15	ENST00000443426.2	362	89845	ABCC10	ATP binding cassette subfamily C member 10
chr9	126705421	126705622	202	*	Promoter (<=1kb)	9	126701173	126704691	3519	2	ENSG00000286428.1	ENST00000671261.1	-730	NA	NA	NA
chr11	11280098	11280299	202	*	Intron (ENST00000227756.5/ENSG00000110328.6, intron 10 of 10)	11	11243188	11243715	528	2	ENSG00000255260.1	ENST00000524855.1	-36383	NA	NA	NA
chr15	43133496	43133697	202	*	Promoter (<=1kb)	15	43133586	43185144	51559	1	ENSG00000137842.7	ENST00000260403.7	0	80021	TMEM62	transmembrane protein 62
chr7	139109375	139109576	202	*	Promoter (<=1kb)	7	139045916	139109354	63439	2	ENSG00000105939.14	ENST00000464606.5	-21	56829	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
chr12	11560035	11560236	202	*	Intron (ENST00000499291.6/ENSG00000247157.7, intron 7 of 7)	12	11556966	11590369	33404	1	ENSG00000247157.7	ENST00000541162.1	3069	338817	LINC01252	long intergenic non-protein coding RNA 1252
chr3	188240727	188240928	202	*	Promoter (<=1kb)	3	188239864	188406291	166428	1	ENSG00000145012.14	ENST00000457242.1	863	4026	LPP	LIM domain containing preferred translocation partner in lipoma
chr6	34461266	34461467	202	*	Distal Intergenic	6	34466061	34535221	69161	1	ENSG00000124507.11	ENST00000620693.4	-4594	29993	PACSIN1	protein kinase C and casein kinase substrate in neurons 1
chr1	11483783	11483984	202	*	Intron (ENST00000294484.7/ENSG00000204624.8, intron 1 of 20)	1	11479166	11481960	2795	1	ENSG00000204624.8	ENST00000423056.2	4617	57540	DISP3	dispatched RND transporter family member 3
chr2	10119635	10119836	202	*	Promoter (<=1kb)	2	10120698	10131418	10721	1	ENSG00000171848.16	ENST00000641198.1	-862	6241	RRM2	ribonucleotide reductase regulatory subunit M2
chr12	54141761	54141962	202	*	Promoter (<=1kb)	12	54142591	54147485	4895	1	ENSG00000250742.4	ENST00000634796.1	-629	400043	LINC02381	long intergenic non-protein coding RNA 2381
chr11	8202110	8202311	202	*	Distal Intergenic	11	8169167	8178903	9737	1	ENSG00000246820.2	ENST00000499752.2	32943	NA	NA	NA
chr18	55506181	55506382	202	*	Intron (ENST00000354452.8/ENSG00000196628.20, intron 3 of 19)	18	55227887	55510684	282798	2	ENSG00000196628.20	ENST00000674764.1	4302	6925	TCF4	transcription factor 4
chr11	60761594	60761795	202	*	Intron (ENST00000405633.4/ENSG00000166961.15, intron 1 of 6)	11	60757004	60776732	19729	1	ENSG00000166961.15	ENST00000429322.6	4590	219995	MS4A15	membrane spanning 4-domains A15
chr14	92679800	92680001	202	*	Intron (ENST00000216487.12/ENSG00000100599.16, intron 8 of 9)	14	92659385	92688049	28665	1	ENSG00000100599.16	ENST00000553959.1	20415	79890	RIN3	Ras and Rab interactor 3
chr18	2535028	2535229	202	*	Downstream (2-3kb)	18	2537531	2554692	17162	2	ENSG00000101574.15	ENST00000576251.5	19463	64863	METTL4	methyltransferase like 4
chr3	16504253	16504454	202	*	Intron (ENST00000334133.9/ENSG00000131378.14, intron 1 of 9)	3	16378095	16512904	134810	2	ENSG00000131378.14	ENST00000449415.5	8450	23180	RFTN1	raftlin, lipid raft linker 1
chr6	148758582	148758783	202	*	Intron (ENST00000367463.5/ENSG00000111962.8, intron 1 of 7)	6	148747030	149076990	329961	1	ENSG00000111962.8	ENST00000367463.5	11552	10090	UST	uronyl 2-sulfotransferase
chr8	97652209	97652410	202	*	Intron (ENST00000336273.8/ENSG00000147649.10, intron 1 of 11)	8	97644793	97691164	46372	1	ENSG00000147649.10	ENST00000522313.1	7416	92140	MTDH	metadherin
chr12	94258691	94258892	202	*	Promoter (<=1kb)	12	94259386	94265094	5709	1	ENSG00000136040.9	ENST00000551495.1	-494	10154	PLXNC1	plexin C1
chr19	40145020	40145221	202	*	Distal Intergenic	19	40121311	40122168	858	2	ENSG00000230086.1	ENST00000446052.1	-22852	100127969	VN1R96P	vomeronasal 1 receptor 96 pseudogene
chr3	143082101	143082302	202	*	Distal Intergenic	3	143111802	143112359	558	1	ENSG00000243733.1	ENST00000492307.1	-29500	NA	NA	NA
chr3	12824897	12825098	202	*	Promoter (2-3kb)	3	12827446	12871916	44471	1	ENSG00000144712.12	ENST00000454887.1	-2348	23066	CAND2	cullin associated and neddylation dissociated 2 (putative)
chr1	19882205	19882406	202	*	Promoter (<=1kb)	1	19882395	19912945	30551	1	ENSG00000169914.6	ENST00000375120.4	0	23252	OTUD3	OTU deubiquitinase 3
chr19	3236314	3236515	202	*	Intron (ENST00000292672.7/ENSG00000161082.13, intron 1 of 12)	19	3225485	3297016	71532	1	ENSG00000161082.13	ENST00000334293.10	10829	60680	CELF5	CUGBP Elav-like family member 5
chr6	139219336	139219537	202	*	Intron (ENST00000589192.5/ENSG00000231329.8, intron 1 of 2)	6	139166891	139239169	72279	2	ENSG00000231329.8	ENST00000649069.1	19632	NA	NA	NA
chr12	114648749	114648950	202	*	Distal Intergenic	12	114657949	114658062	114	2	ENSG00000199220.1	ENST00000362350.1	9112	NA	NA	NA
chr16	87908185	87908386	202	*	Intron (ENST00000649158.1/ENSG00000174990.8, intron 2 of 6)	16	87892955	87893735	781	1	ENSG00000270385.1	ENST00000604757.1	15230	NA	NA	NA
chr1	26350442	26350643	202	*	Intron (ENST00000475866.3/ENSG00000176092.17, intron 3 of 21)	1	26342754	26354096	11343	2	ENSG00000176092.17	ENST00000374207.4	3453	55057	CRYBG2	crystallin beta-gamma domain containing 2
chr13	98157576	98157777	202	*	Intron (ENST00000595437.5/ENSG00000152767.17, intron 1 of 27)	13	98143480	98245304	101825	1	ENSG00000152767.17	ENST00000376581.9	14096	10160	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1
chr7	16610064	16610265	202	*	Intron (ENST00000663260.1/ENSG00000287799.1, intron 2 of 3)	7	16603816	16616295	12480	1	ENSG00000287799.1	ENST00000663260.1	6248	NA	NA	NA
chr16	3165792	3165993	202	*	Distal Intergenic	16	3156736	3157483	748	2	ENSG00000261889.1	ENST00000570843.1	-8309	NA	NA	NA
chr2	110855251	110855452	202	*	Intron (ENST00000676595.1/ENSG00000153093.20, intron 10 of 18)	2	110805319	110995909	190591	1	ENSG00000153093.20	ENST00000433706.5	49932	55289	ACOXL	acyl-CoA oxidase like
chr1	41660450	41660651	202	*	Promoter (1-2kb)	1	41506365	41662325	155961	2	ENSG00000127124.16	ENST00000643665.1	1674	59269	HIVEP3	HIVEP zinc finger 3
chr1	236794935	236795136	202	*	Promoter (<=1kb)	1	236795260	236900656	105397	1	ENSG00000116984.15	ENST00000680454.1	-124	4548	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase
chr19	10604559	10604760	202	*	Promoter (2-3kb)	19	10602510	10644550	42041	1	ENSG00000129353.15	ENST00000407327.8	2049	57153	SLC44A2	solute carrier family 44 member 2
chr1	19397317	19397518	202	*	Intron (ENST00000264202.8/ENSG00000077549.19, intron 2 of 8)	1	19356747	19385797	29051	2	ENSG00000077549.19	ENST00000457768.6	-11520	832	CAPZB	capping actin protein of muscle Z-line subunit beta
chr7	69494057	69494258	202	*	Distal Intergenic	7	69507510	69507622	113	2	ENSG00000200857.1	ENST00000363987.1	13364	NA	NA	NA
chr20	10511615	10511816	202	*	Intron (ENST00000334534.10/ENSG00000149346.15, intron 2 of 7)	20	10435305	10628030	192726	1	ENSG00000149346.15	ENST00000334534.10	76310	128710	SLX4IP	SLX4 interacting protein
chr10	132371941	132372142	202	*	Intron (ENST00000368614.8/ENSG00000148814.18, intron 10 of 10)	10	132365481	132366843	1363	1	ENSG00000148814.18	ENST00000487000.1	6460	80313	LRRC27	leucine rich repeat containing 27
chrX	20516235	20516436	202	*	Distal Intergenic	23	20452108	20452431	324	1	ENSG00000252978.1	ENST00000517169.1	64127	106480889	RN7SKP183	RN7SK pseudogene 183
chr11	72682530	72682731	202	*	Promoter (2-3kb)	11	72685075	72693808	8734	1	ENSG00000256007.1	ENST00000542022.1	-2344	NA	NA	NA
chr20	50374537	50374738	202	*	Distal Intergenic	20	50310711	50321342	10632	2	ENSG00000233077.1	ENST00000441214.1	-53195	101927586	LINC01271	long intergenic non-protein coding RNA 1271
chr1	20400856	20401057	202	*	Exon (ENST00000426428.5/ENSG00000236963.7, exon 4 of 12)	1	20412304	20413253	950	2	ENSG00000226487.1	ENST00000421114.1	12196	NA	NA	NA
chr7	55557698	55557899	202	*	Intron (ENST00000462326.5/ENSG00000154978.13, intron 1 of 4)	7	55472709	55553887	81179	2	ENSG00000154978.13	ENST00000454227.5	-3811	81552	VOPP1	VOPP1 WW domain binding protein
chr6	27388676	27388877	202	*	Promoter (<=1kb)	6	27388759	27403908	15150	1	ENSG00000124613.9	ENST00000244576.9	0	346157	ZNF391	zinc finger protein 391
chr6	163756144	163756345	202	*	Promoter (2-3kb)	6	163759267	163798849	39583	1	ENSG00000235538.5	ENST00000657138.1	-2922	NA	NA	NA
chr7	50598543	50598744	202	*	Promoter (2-3kb)	7	50592879	50595840	2962	2	ENSG00000106070.20	ENST00000461886.1	-2703	2887	GRB10	growth factor receptor bound protein 10
chr3	14362956	14363157	202	*	Distal Intergenic	3	14348451	14352568	4118	2	ENSG00000251576.1	ENST00000502417.1	-10388	101927565	LINC01267	long intergenic non-protein coding RNA 1267
chr17	35898764	35898965	202	*	Intron (ENST00000604907.1/ENSG00000270977.2, intron 1 of 1)	17	35905038	35906272	1235	2	ENSG00000270977.2	ENST00000604647.1	7307	NA	NA	NA
chr22	41595804	41596005	202	*	Downstream (2-3kb)	22	41576931	41589871	12941	2	ENSG00000100417.12	ENST00000472620.5	-5933	5372	PMM1	phosphomannomutase 1
chr14	92930830	92931031	202	*	Promoter (<=1kb)	14	92931677	92933255	1579	1	ENSG00000100604.13	ENST00000556876.1	-646	1113	CHGA	chromogranin A
chr2	45612478	45612679	202	*	Promoter (<=1kb)	2	45601922	45612165	10244	2	ENSG00000068784.13	ENST00000461805.1	-313	55133	SRBD1	S1 RNA binding domain 1
chr20	44633284	44633485	202	*	Intron (ENST00000372874.9/ENSG00000196839.13, intron 2 of 11)	20	44619522	44626491	6970	2	ENSG00000196839.13	ENST00000464097.5	-6793	100	ADA	adenosine deaminase
chr1	41485073	41485274	202	*	Promoter (<=1kb)	1	41478775	41484683	5909	2	ENSG00000127129.10	ENST00000372587.5	-390	1907	EDN2	endothelin 2
chr22	37235994	37236195	202	*	Intron (ENST00000249071.11/ENSG00000128340.15, intron 2 of 6)	22	37225966	37231503	5538	2	ENSG00000128340.15	ENST00000481215.1	-4491	5880	RAC2	Rac family small GTPase 2
chr1	26583989	26584190	202	*	Distal Intergenic	1	26593243	26593546	304	2	ENSG00000243905.3	ENST00000497096.3	9356	106481855	RN7SL679P	RNA, 7SL, cytoplasmic 679, pseudogene
chr1	36161858	36162059	202	*	Intron (ENST00000429533.6/ENSG00000116871.16, intron 1 of 5)	1	36157215	36172540	15326	1	ENSG00000116871.16	ENST00000530729.1	4643	55700	MAP7D1	MAP7 domain containing 1
chr19	35320198	35320399	202	*	Promoter (<=1kb)	19	35319371	35336166	16796	1	ENSG00000012124.17	ENST00000601414.5	827	933	CD22	CD22 molecule
chr11	60839088	60839289	202	*	Promoter (2-3kb)	11	60842113	60851081	8969	1	ENSG00000110104.13	ENST00000227520.10	-2824	79080	CCDC86	coiled-coil domain containing 86
chr1	11909699	11909900	202	*	Promoter (<=1kb)	1	11909808	11909927	120	2	ENSG00000201801.1	ENST00000364931.1	27	100873829	RNU5E-4P	RNA, U5E small nuclear 4, pseudogene
chr12	101637952	101638153	202	*	Intron (ENST00000550514.5/ENSG00000196091.15, intron 6 of 6)	12	101629026	101632122	3097	1	ENSG00000196091.15	ENST00000548834.1	8926	4604	MYBPC1	myosin binding protein C1
chr1	37261207	37261408	202	*	Intron (ENST00000657513.1/ENSG00000223944.2, intron 2 of 3)	1	37264677	37264786	110	2	ENSG00000252368.1	ENST00000516559.1	3378	100873282	RNA5SP43	RNA, 5S ribosomal pseudogene 43
chr14	92384838	92385039	202	*	Intron (ENST00000393265.6/ENSG00000140090.18, intron 2 of 16)	14	92408379	92442753	34375	1	ENSG00000140090.18	ENST00000554461.5	-23340	123041	SLC24A4	solute carrier family 24 member 4
chr19	4157275	4157476	202	*	Exon (ENST00000078445.7/ENSG00000060566.14, exon 3 of 10)	19	4153668	4171992	18325	1	ENSG00000060566.14	ENST00000602147.1	3607	84699	CREB3L3	cAMP responsive element binding protein 3 like 3
chr22	39621050	39621251	202	*	Intron (ENST00000407673.5/ENSG00000100346.18, intron 4 of 34)	22	39642797	39643512	716	1	ENSG00000100346.18	ENST00000471970.1	-21546	8911	CACNA1I	calcium voltage-gated channel subunit alpha1 I
chr16	17156036	17156237	202	*	Intron (ENST00000261381.7/ENSG00000103489.12, intron 6 of 11)	16	17134504	17138736	4233	1	ENSG00000261448.1	ENST00000567344.1	21532	102723692	LOC102723692	uncharacterized LOC102723692
chr1	154797278	154797479	202	*	Intron (ENST00000271915.9/ENSG00000143603.19, intron 2 of 7)	1	154707426	154859843	152418	2	ENSG00000143603.19	ENST00000361147.8	62364	3782	KCNN3	potassium calcium-activated channel subfamily N member 3
chr12	25100694	25100895	202	*	Promoter (<=1kb)	12	25096868	25100980	4113	2	ENSG00000258449.1	ENST00000555862.1	85	NA	NA	NA
chr4	1219034	1219235	202	*	Promoter (2-3kb)	4	1213991	1216407	2417	2	ENSG00000159692.16	ENST00000511907.1	-2627	1487	CTBP1	C-terminal binding protein 1
chr3	14436963	14437164	202	*	Intron (ENST00000610642.4/ENSG00000131389.18, intron 2 of 10)	3	14432670	14445816	13147	1	ENSG00000131389.18	ENST00000452775.1	4293	6533	SLC6A6	solute carrier family 6 member 6
