seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr1	51235180	51235381	202	*	Promoter (<=1kb)	1	51195095	51235096	40002	2	ENSG00000203356.2	ENST00000366181.2	-84	105378716	LINC01562	long intergenic non-protein coding RNA 1562
chr11	70145984	70146185	202	*	Intron (ENST00000355303.9/ENSG00000131620.17, intron 11 of 25)	11	70141594	70161642	20049	1	ENSG00000131620.17	ENST00000531300.1	4390	55107	ANO1	anoctamin 1
chr17	44912881	44913082	202	*	Promoter (<=1kb)	17	44908135	44912934	4800	2	ENSG00000131095.14	ENST00000588640.5	0	2670	GFAP	glial fibrillary acidic protein
chr18	3017011	3017212	202	*	Distal Intergenic	18	2916999	3013144	96146	2	ENSG00000101577.10	ENST00000677752.1	-3867	9663	LPIN2	lipin 2
chr2	232916243	232916444	202	*	Intron (ENST00000264051.8/ENSG00000066248.15, intron 5 of 14)	2	232892898	232905849	12952	2	ENSG00000066248.15	ENST00000420650.2	-10394	25791	NGEF	neuronal guanine nucleotide exchange factor
chr3	55175489	55175690	202	*	Promoter (<=1kb)	3	55166910	55175732	8823	2	ENSG00000239991.1	ENST00000485347.1	42	NA	NA	NA
chr6	149483284	149483485	202	*	Promoter (<=1kb)	6	149461668	149483175	21508	2	ENSG00000178199.14	ENST00000462655.1	-109	340152	ZC3H12D	zinc finger CCCH-type containing 12D
chr16	27366684	27366885	202	*	Distal Intergenic	16	27355348	27362296	6949	1	ENSG00000077238.14	ENST00000563886.1	11336	3566	IL4R	interleukin 4 receptor
chr1	2920717	2920918	202	*	Distal Intergenic	1	2960658	2963415	2758	2	ENSG00000284745.1	ENST00000641229.1	42497	NA	NA	NA
chr1	118014068	118014269	202	*	Intron (ENST00000336338.10/ENSG00000155761.14, intron 29 of 48)	1	117965097	118008070	42974	2	ENSG00000155761.14	ENST00000437255.1	-5998	200162	SPAG17	sperm associated antigen 17
chr10	6787802	6788003	202	*	Intron (ENST00000650342.1/ENSG00000285743.1, intron 4 of 6)	10	6794740	6841238	46499	1	ENSG00000238266.2	ENST00000649029.1	-6737	100507127	LINC00707	long intergenic non-protein coding RNA 707
chr11	115931899	115932100	202	*	Promoter (<=1kb)	11	115932774	115942995	10222	1	ENSG00000257067.6	ENST00000537491.5	-674	NA	NA	NA
chr16	85254067	85254268	202	*	Intron (ENST00000637419.1/ENSG00000131149.19, intron 1 of 2)	16	85278820	85279035	216	2	ENSG00000270313.1	ENST00000603667.1	24767	NA	NA	NA
chr22	19496107	19496308	202	*	Intron (ENST00000407835.6/ENSG00000093009.11, intron 7 of 18)	22	19505054	19514784	9731	1	ENSG00000093009.11	ENST00000471470.1	-8746	8318	CDC45	cell division cycle 45
chr11	134365396	134365597	202	*	Intron (ENST00000339772.9/ENSG00000149328.15, intron 8 of 19)	11	134356015	134369877	13863	1	ENSG00000149328.15	ENST00000533324.2	9381	89944	GLB1L2	galactosidase beta 1 like 2
chr20	46333695	46333896	202	*	Distal Intergenic	20	46349528	46353197	3670	2	ENSG00000080189.15	ENST00000493599.1	19301	51006	SLC35C2	solute carrier family 35 member C2
chr6	34061403	34061604	202	*	Promoter (1-2kb)	6	34022185	34063239	41055	2	ENSG00000124493.14	ENST00000609860.5	1635	2914	GRM4	glutamate metabotropic receptor 4
chr15	66939115	66939316	202	*	Intron (ENST00000558436.2/ENSG00000259289.2, intron 2 of 2)	15	66931537	66956518	24982	2	ENSG00000259289.2	ENST00000558436.2	17202	102723481	LINC02206	long intergenic non-protein coding RNA 2206
chrX	153925227	153925428	202	*	Promoter (<=1kb)	23	153907377	153926244	18868	2	ENSG00000089820.16	ENST00000420383.5	816	393	ARHGAP4	Rho GTPase activating protein 4
chr1	26744090	26744291	202	*	Intron (ENST00000430799.7/ENSG00000117713.20, intron 4 of 19)	1	26752952	26765080	12129	1	ENSG00000117713.20	ENST00000636958.1	-8661	8289	ARID1A	AT-rich interaction domain 1A
chr13	41059149	41059350	202	*	Promoter (2-3kb)	13	40981983	41061440	79458	2	ENSG00000120690.16	ENST00000405737.2	2090	1997	ELF1	E74 like ETS transcription factor 1
chr15	65950565	65950766	202	*	Intron (ENST00000409699.6/ENSG00000157890.18, intron 10 of 22)	15	65901772	65970689	68918	2	ENSG00000157890.18	ENST00000490495.5	19923	84465	MEGF11	multiple EGF like domains 11
chr15	66146008	66146209	202	*	Intron (ENST00000409699.6/ENSG00000157890.18, intron 1 of 22)	15	66040233	66040332	100	1	ENSG00000263512.1	ENST00000580794.1	105775	100422905	MIR4311	microRNA 4311
chr22	27672740	27672941	202	*	Distal Intergenic	22	27707580	27709931	2352	1	ENSG00000231495.1	ENST00000422833.1	-34639	NA	NA	NA
chr4	93790777	93790978	202	*	Intron (ENST00000637838.1/ENSG00000152208.13, intron 1 of 1)	4	93769230	93810157	40928	1	ENSG00000152208.13	ENST00000637838.1	21547	2895	GRID2	glutamate ionotropic receptor delta type subunit 2
chr6	160929917	160930118	202	*	Promoter (<=1kb)	6	160931080	160984321	53242	1	ENSG00000231863.2	ENST00000417479.2	-962	NA	NA	NA
chr1	63523591	63523792	202	*	Promoter (<=1kb)	1	63523525	63572693	49169	1	ENSG00000203965.13	ENST00000371088.5	66	84455	EFCAB7	EF-hand calcium binding domain 7
chr5	97142855	97143056	202	*	Promoter (<=1kb)	5	97107484	97142753	35270	2	ENSG00000145721.12	ENST00000512378.1	-102	167410	LIX1	limb and CNS expressed 1
chr11	27649489	27649690	202	*	Intron (ENST00000652063.1/ENSG00000245573.9, intron 3 of 5)	11	27639943	27696422	56480	1	ENSG00000245573.9	ENST00000660080.1	9546	497258	BDNF-AS	BDNF antisense RNA
chr12	109627716	109627917	202	*	Distal Intergenic	12	109662863	109663183	321	2	ENSG00000200794.1	ENST00000363924.1	35266	106479206	RN7SKP250	RN7SK pseudogene 250
chr16	50011771	50011972	202	*	Distal Intergenic	16	50024410	50037088	12679	1	ENSG00000205423.12	ENST00000458059.7	-12438	255919	CNEP1R1	CTD nuclear envelope phosphatase 1 regulatory subunit 1
chr20	53192047	53192248	202	*	Intron (ENST00000371497.10/ENSG00000182463.16, intron 1 of 2)	20	53185646	53256560	70915	1	ENSG00000182463.16	ENST00000329613.7	6401	128553	TSHZ2	teashirt zinc finger homeobox 2
chr7	139118187	139118388	202	*	Intron (ENST00000680309.1/ENSG00000105939.14, intron 1 of 12)	7	139043515	139109720	66206	2	ENSG00000105939.14	ENST00000242351.10	-8467	56829	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
chr16	19391818	19392019	202	*	Promoter (1-2kb)	16	19392213	19393468	1256	2	ENSG00000280265.1	ENST00000623838.1	1449	NA	NA	NA
chr5	150457625	150457826	202	*	Distal Intergenic	5	150442635	150449739	7105	2	ENSG00000164587.13	ENST00000407193.7	-7886	6208	RPS14	ribosomal protein S14
chr2	233349632	233349833	202	*	Downstream (1-2kb)	2	233351132	233353416	2285	2	ENSG00000259793.1	ENST00000563747.1	3583	NA	NA	NA
chr12	114302724	114302925	202	*	Distal Intergenic	12	114238970	114241770	2801	2	ENSG00000257476.1	ENST00000551761.1	-60954	105369996	LINC02459	long intergenic non-protein coding RNA 2459
chr2	213142520	213142721	202	*	Intron (ENST00000451136.6/ENSG00000030419.17, intron 4 of 7)	2	213007353	213148629	141277	2	ENSG00000030419.17	ENST00000453575.5	5908	22807	IKZF2	IKAROS family zinc finger 2
chr9	132252434	132252635	202	*	Distal Intergenic	9	132241441	132242169	729	1	ENSG00000196358.11	ENST00000483055.1	10993	84628	NTNG2	netrin G2
chr1	54020855	54021056	202	*	Promoter (2-3kb)	1	54007299	54018186	10888	2	ENSG00000203985.11	ENST00000545928.5	-2669	388633	LDLRAD1	low density lipoprotein receptor class A domain containing 1
chr12	93059425	93059626	202	*	Intron (ENST00000550324.5/ENSG00000257322.6, intron 1 of 2)	12	93083598	93083675	78	2	ENSG00000256393.1	ENST00000536425.1	24049	NA	NA	NA
chr19	30667843	30668044	202	*	Promoter (<=1kb)	19	30665274	30668647	3374	2	ENSG00000267760.1	ENST00000593140.1	603	NA	NA	NA
chr2	197145753	197145954	202	*	Intron (ENST00000282272.15/ENSG00000065413.20, intron 3 of 27)	2	196967017	197122733	155717	2	ENSG00000065413.20	ENST00000424317.5	-23020	91526	ANKRD44	ankyrin repeat domain 44
chr16	17293933	17294134	202	*	Intron (ENST00000261381.7/ENSG00000103489.12, intron 2 of 11)	16	17198031	17259028	60998	2	ENSG00000103489.12	ENST00000575674.1	-34905	64131	XYLT1	xylosyltransferase 1
chr1	24568574	24568775	202	*	Intron (ENST00000374392.3/ENSG00000184454.7, intron 1 of 3)	1	24563627	24563974	348	1	ENSG00000227312.2	ENST00000443086.2	4947	100270884	RPL26P8	ribosomal protein L26 pseudogene 8
chr10	132371950	132372151	202	*	Intron (ENST00000368614.8/ENSG00000148814.18, intron 10 of 10)	10	132365481	132366843	1363	1	ENSG00000148814.18	ENST00000487000.1	6469	80313	LRRC27	leucine rich repeat containing 27
chr20	46572948	46573149	202	*	Intron (ENST00000290317.9/ENSG00000158296.14, intron 10 of 12)	20	46582911	46588091	5181	2	ENSG00000158296.14	ENST00000464518.1	14942	64849	SLC13A3	solute carrier family 13 member 3
chr5	172777990	172778191	202	*	Promoter (1-2kb)	5	172776709	172777898	1190	1	ENSG00000253736.3	ENST00000652842.1	1281	NA	NA	NA
chr7	148304472	148304673	202	*	Intron (ENST00000361727.8/ENSG00000174469.23, intron 21 of 23)	7	148339461	148420998	81538	1	ENSG00000174469.23	ENST00000463592.3	-34788	26047	CNTNAP2	contactin associated protein 2
chr1	29542400	29542601	202	*	Distal Intergenic	1	29488193	29496893	8701	2	ENSG00000225011.4	ENST00000515851.1	-45507	NA	NA	NA
chr1	37124104	37124305	202	*	Distal Intergenic	1	37133489	37136146	2658	1	ENSG00000284650.1	ENST00000642067.1	-9184	NA	NA	NA
chr10	100565682	100565883	202	*	Distal Intergenic	10	100536470	100545497	9028	1	ENSG00000166135.14	ENST00000478787.1	29212	55662	HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor
chr11	44380931	44381132	202	*	Distal Intergenic	11	44260440	44310139	49700	2	ENSG00000052850.8	ENST00000652299.1	-70792	60529	ALX4	ALX homeobox 4
chr14	99576722	99576923	202	*	Promoter (<=1kb)	14	99515300	99576592	61293	2	ENSG00000205476.9	ENST00000554877.1	-130	317762	CCDC85C	coiled-coil domain containing 85C
chr5	56589928	56590129	202	*	Intron (ENST00000648716.1/ENSG00000225940.7, intron 1 of 5)	5	56511567	56606232	94666	2	ENSG00000225940.7	ENST00000648716.1	16103	NA	NA	NA
chr7	74585938	74586139	202	*	Intron (ENST00000265755.7/ENSG00000006704.11, intron 22 of 26)	7	74600960	74602583	1624	1	ENSG00000006704.11	ENST00000486086.1	-14821	9569	GTF2IRD1	GTF2I repeat domain containing 1
chr9	38008548	38008749	202	*	Intron (ENST00000540557.1/ENSG00000255872.3, intron 3 of 11)	9	37588413	38068687	480275	2	ENSG00000255872.3	ENST00000540557.1	59938	NA	NA	NA
chr10	12618829	12619030	202	*	Intron (ENST00000619168.5/ENSG00000183049.13, intron 2 of 10)	10	12653138	12653197	60	2	ENSG00000283699.1	ENST00000637781.1	34167	100616320	MIR4481	microRNA 4481
chr17	72474341	72474542	202	*	Intron (ENST00000648631.1/ENSG00000227036.8, intron 1 of 5)	17	72403327	72470583	67257	2	ENSG00000227036.8	ENST00000649881.1	-3758	400619	LINC00511	long intergenic non-protein coding RNA 511
chrX	107709233	107709434	202	*	Distal Intergenic	23	107714677	107716401	1725	2	ENSG00000157514.17	ENST00000486554.1	6967	1831	TSC22D3	TSC22 domain family member 3
chr1	209620541	209620742	202	*	Promoter (1-2kb)	1	209616581	209618798	2218	2	ENSG00000196878.15	ENST00000455193.1	-1743	3914	LAMB3	laminin subunit beta 3
chr5	126538744	126538945	202	*	Intron (ENST00000637782.1/ENSG00000164904.18, intron 17 of 17)	5	126544753	126550164	5412	2	ENSG00000164904.18	ENST00000485852.7	11219	501	ALDH7A1	aldehyde dehydrogenase 7 family member A1
chr1	41741024	41741225	202	*	Intron (ENST00000372584.5/ENSG00000127124.16, intron 1 of 7)	1	41506365	41662325	155961	2	ENSG00000127124.16	ENST00000643665.1	-78699	59269	HIVEP3	HIVEP zinc finger 3
chr19	39239120	39239321	202	*	Promoter (1-2kb)	19	39236433	39237293	861	2	ENSG00000268510.1	ENST00000595082.1	-1827	NA	NA	NA
chr22	27598117	27598318	202	*	Distal Intergenic	22	27563839	27573573	9735	2	ENSG00000224027.1	ENST00000415655.1	-24544	NA	NA	NA
chr22	36356857	36357058	202	*	Intron (ENST00000216181.11/ENSG00000100345.22, intron 1 of 40)	22	36348928	36365111	16184	2	ENSG00000100345.22	ENST00000456729.1	8053	4627	MYH9	myosin heavy chain 9
chr6	150266432	150266633	202	*	Distal Intergenic	6	150326623	150326763	141	2	ENSG00000201628.1	ENST00000364758.1	60130	NA	NA	NA
chr9	123417381	123417582	202	*	Intron (ENST00000473039.5/ENSG00000119522.16, intron 14 of 17)	9	123401548	123403573	2026	2	ENSG00000119522.16	ENST00000475421.1	-13808	57706	DENND1A	DENN domain containing 1A
chr1	29713374	29713575	202	*	Distal Intergenic	1	29708851	29709547	697	2	ENSG00000228176.1	ENST00000422638.1	-3827	NA	NA	NA
chr20	21009039	21009240	202	*	Distal Intergenic	20	20970448	20972562	2115	1	ENSG00000234104.1	ENST00000432942.1	38591	NA	NA	NA
chr17	41430777	41430978	202	*	Distal Intergenic	17	41420547	41424585	4039	2	ENSG00000108417.4	ENST00000225550.4	-6192	8688	KRT37	keratin 37
chrX	148785368	148785569	202	*	Intron (ENST00000370460.7/ENSG00000155966.14, intron 3 of 20)	23	148822164	148822448	285	2	ENSG00000222313.1	ENST00000410381.1	36879	106480478	RN7SKP267	RN7SK pseudogene 267
chr1	66929878	66930079	202	*	Promoter (<=1kb)	1	66930243	66986670	56428	1	ENSG00000198160.15	ENST00000401042.7	-164	57708	MIER1	MIER1 transcriptional regulator
chr3	194975640	194975841	202	*	Distal Intergenic	3	195069593	195087372	17780	2	ENSG00000173950.16	ENST00000460582.1	111531	152002	XXYLT1	xyloside xylosyltransferase 1
chr19	4161332	4161533	202	*	Promoter (2-3kb)	19	4164443	4171663	7221	1	ENSG00000060566.14	ENST00000598894.1	-2910	84699	CREB3L3	cAMP responsive element binding protein 3 like 3
chrX	96837336	96837537	202	*	Intron (ENST00000355827.8/ENSG00000147202.18, intron 4 of 26)	23	96883908	96885467	1560	1	ENSG00000204086.4	ENST00000373040.4	-46371	29935	RPA4	replication protein A4
chr10	79266063	79266264	202	*	Intron (ENST00000334512.10/ENSG00000108175.18, intron 7 of 24)	10	79277179	79296935	19757	1	ENSG00000108175.18	ENST00000478357.1	-10915	57178	ZMIZ1	zinc finger MIZ-type containing 1
chr13	50911952	50912153	202	*	Promoter (<=1kb)	13	50913056	50970429	57374	1	ENSG00000136104.21	ENST00000647387.1	-903	79621	RNASEH2B	ribonuclease H2 subunit B
chr5	148374800	148375001	202	*	Intron (ENST00000667608.1/ENSG00000247199.5, intron 2 of 4)	5	148307488	148378739	71252	2	ENSG00000247199.5	ENST00000655946.1	3738	102546294	LOC102546294	uncharacterized LOC102546294
chr5	149416296	149416497	202	*	Intron (ENST00000512096.5/ENSG00000249669.10, intron 2 of 3)	5	149420528	149425670	5143	1	ENSG00000249669.10	ENST00000655575.1	-4031	NA	NA	NA
chr7	155324931	155325132	202	*	Distal Intergenic	7	155301607	155303018	1412	1	ENSG00000186480.13	ENST00000468307.1	23324	3638	INSIG1	insulin induced gene 1
chr12	4135326	4135527	202	*	Distal Intergenic	12	4110028	4118132	8105	2	ENSG00000242444.3	ENST00000393388.3	-17194	100129645	RPL18P9	ribosomal protein L18 pseudogene 9
chr14	95831146	95831347	202	*	Intron (ENST00000670276.1/ENSG00000258516.2, intron 1 of 1)	14	95855548	95866405	10858	2	ENSG00000258516.2	ENST00000554889.1	35058	NA	NA	NA
chr3	56961246	56961447	202	*	Intron (ENST00000338458.8/ENSG00000163947.12, intron 2 of 12)	3	56751300	56977375	226076	2	ENSG00000163947.12	ENST00000473779.5	15928	50650	ARHGEF3	Rho guanine nucleotide exchange factor 3
chr7	115706074	115706275	202	*	Distal Intergenic	7	115679345	115682618	3274	2	ENSG00000240973.1	ENST00000470532.1	-23456	100506489	LOC100506489	uncharacterized LOC100506489
chr11	77072794	77072995	202	*	5' UTR	11	77066993	77124495	57503	1	ENSG00000149260.18	ENST00000456580.6	5801	726	CAPN5	calpain 5
chr1	207874629	207874830	202	*	Intron (ENST00000637970.1/ENSG00000203709.12, intron 2 of 7)	1	207873795	207879081	5287	2	ENSG00000203709.12	ENST00000435542.3	4251	NA	NA	NA
chr14	102093521	102093722	202	*	Intron (ENST00000334701.11/ENSG00000080824.19, intron 2 of 11)	14	102085886	102087044	1159	2	ENSG00000080824.19	ENST00000556554.1	-6477	3320	HSP90AA1	heat shock protein 90 alpha family class A member 1
chr19	41234086	41234287	202	*	Intron (ENST00000301178.9/ENSG00000167601.12, intron 6 of 19)	19	41226755	41260204	33450	1	ENSG00000167601.12	ENST00000593513.1	7331	558	AXL	AXL receptor tyrosine kinase
chr11	34499834	34500035	202	*	Intron (ENST00000257832.7/ENSG00000135374.11, intron 2 of 6)	11	34478795	34511799	33005	2	ENSG00000135374.11	ENST00000620316.4	11764	2001	ELF5	E74 like ETS transcription factor 5
chr12	47744424	47744625	202	*	Promoter (<=1kb)	12	47737256	47744906	7651	2	ENSG00000079337.16	ENST00000395360.6	281	10411	RAPGEF3	Rap guanine nucleotide exchange factor 3
chr17	39234111	39234312	202	*	Distal Intergenic	17	39238466	39245667	7202	1	ENSG00000265460.6	ENST00000579400.6	-4154	NA	NA	NA
chr19	11026869	11027070	202	*	Intron (ENST00000643549.1/ENSG00000127616.20, intron 23 of 34)	19	11030799	11079426	48628	1	ENSG00000127616.20	ENST00000645236.1	-3729	6597	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
chr19	44931626	44931827	202	*	Distal Intergenic	19	44926976	44931058	4083	1	ENSG00000214855.9	ENST00000571466.1	4650	342	APOC1P1	apolipoprotein C1 pseudogene 1
chr3	16552458	16552659	202	*	Distal Intergenic	3	16536343	16541014	4672	1	ENSG00000233570.2	ENST00000670078.1	16115	100996597	LINC00690	long intergenic non-protein coding RNA 690
chr3	168089402	168089603	202	*	Intron (ENST00000470487.6/ENSG00000173905.9, intron 1 of 15)	3	168094049	168095087	1039	2	ENSG00000286994.1	ENST00000652838.1	5484	NA	NA	NA
chr4	139900835	139901036	202	*	Intron (ENST00000509479.6/ENSG00000196782.12, intron 1 of 4)	4	139889183	139890052	870	2	ENSG00000196782.12	ENST00000398940.1	-10783	55534	MAML3	mastermind like transcriptional coactivator 3
chr5	6486085	6486286	202	*	Intron (ENST00000399816.4/ENSG00000215218.4, intron 1 of 1)	5	6448859	6496723	47865	1	ENSG00000215218.4	ENST00000399816.4	37226	134111	UBE2QL1	ubiquitin conjugating enzyme E2 Q family like 1
chr8	135457036	135457237	202	*	Promoter (<=1kb)	8	135455865	135456952	1088	2	ENSG00000254372.1	ENST00000518674.1	-84	NA	NA	NA
chr11	11464675	11464876	202	*	Intron (ENST00000227756.5/ENSG00000110328.6, intron 1 of 10)	11	11570084	11573782	3699	1	ENSG00000255462.1	ENST00000527726.1	-105208	NA	NA	NA
chr19	17119031	17119232	202	*	Intron (ENST00000682292.1/ENSG00000099331.14, intron 2 of 39)	19	17102182	17103789	1608	1	ENSG00000099331.14	ENST00000593411.1	16849	4650	MYO9B	myosin IXB
chr10	122045354	122045555	202	*	Intron (ENST00000369005.6/ENSG00000138162.19, intron 2 of 22)	10	122021993	122083007	61015	1	ENSG00000138162.19	ENST00000491540.1	23361	10579	TACC2	transforming acidic coiled-coil containing protein 2
chr12	49955017	49955218	202	*	Promoter (<=1kb)	12	49954639	49956125	1487	2	ENSG00000257378.1	ENST00000552806.1	907	NA	NA	NA
chr2	144684051	144684252	202	*	Intron (ENST00000654442.1/ENSG00000226674.11, intron 2 of 8)	2	144688413	144690185	1773	2	ENSG00000234940.1	ENST00000432431.1	5933	NA	NA	NA
chr3	129604356	129604557	202	*	Promoter (2-3kb)	3	129555214	129606676	51463	2	ENSG00000004399.13	ENST00000324093.9	2119	23129	PLXND1	plexin D1
chr4	139957192	139957393	202	*	Intron (ENST00000509479.6/ENSG00000196782.12, intron 1 of 4)	4	139889183	139890052	870	2	ENSG00000196782.12	ENST00000398940.1	-67140	55534	MAML3	mastermind like transcriptional coactivator 3
chr7	140210213	140210414	202	*	Promoter (<=1kb)	7	140209563	140209671	109	2	ENSG00000199971.1	ENST00000363101.1	-542	106479918	RNU6-797P	RNA, U6 small nuclear 797, pseudogene
chr1	41651994	41652195	202	*	Intron (ENST00000643665.1/ENSG00000127124.16, intron 1 of 7)	1	41506365	41662325	155961	2	ENSG00000127124.16	ENST00000643665.1	10130	59269	HIVEP3	HIVEP zinc finger 3
chr19	16074601	16074802	202	*	Promoter (<=1kb)	19	16075679	16102948	27270	1	ENSG00000167460.17	ENST00000668959.1	-877	7171	TPM4	tropomyosin 4
chr5	6195526	6195727	202	*	Distal Intergenic	5	6134303	6137171	2869	1	ENSG00000278913.1	ENST00000624837.1	61223	NA	NA	NA
chr9	94656619	94656820	202	*	Distal Intergenic	9	94603141	94640249	37109	2	ENSG00000165140.12	ENST00000415431.5	-16370	2203	FBP1	fructose-bisphosphatase 1
chr12	1842927	1843128	202	*	Intron (ENST00000537784.5/ENSG00000151062.15, intron 3 of 14)	12	1791963	1854037	62075	2	ENSG00000151062.15	ENST00000537784.5	10909	93589	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
chr20	37389674	37389875	202	*	Intron (ENST00000373578.7/ENSG00000197122.12, intron 5 of 13)	20	37393745	37397746	4002	1	ENSG00000197122.12	ENST00000489153.1	-3870	6714	SRC	SRC proto-oncogene, non-receptor tyrosine kinase
chr6	73886454	73886655	202	*	Distal Intergenic	6	73971346	73973115	1770	1	ENSG00000279790.1	ENST00000623164.1	-84691	NA	NA	NA
chr7	155492999	155493200	202	*	Intron (ENST00000406197.5/ENSG00000146910.13, intron 4 of 4)	7	155480929	155484034	3106	2	ENSG00000283128.2	ENST00000654860.1	-8965	NA	NA	NA
chr6	36121959	36122160	202	*	Distal Intergenic	6	36127809	36135832	8024	1	ENSG00000156711.17	ENST00000476951.5	-5649	5603	MAPK13	mitogen-activated protein kinase 13
chr10	96510547	96510748	202	*	Intron (ENST00000357947.4/ENSG00000095587.9, intron 1 of 20)	10	96395193	96513918	118726	2	ENSG00000095587.9	ENST00000469598.1	3170	7093	TLL2	tolloid like 2
chr11	44884682	44884883	202	*	Intron (ENST00000533786.5/ENSG00000157570.12, intron 3 of 6)	11	44906407	44931336	24930	1	ENSG00000157570.12	ENST00000518429.2	-21524	90139	TSPAN18	tetraspanin 18
chr12	95339453	95339654	202	*	Intron (ENST00000636165.1/ENSG00000257943.2, intron 7 of 7)	12	95309923	95309984	62	1	ENSG00000265917.1	ENST00000579373.1	29530	100500802	MIR3685	microRNA 3685
chr17	17690709	17690910	202	*	Intron (ENST00000353383.6/ENSG00000108557.19, intron 1 of 5)	17	17682495	17793143	110649	1	ENSG00000108557.19	ENST00000471135.2	8214	10743	RAI1	retinoic acid induced 1
chr17	28056239	28056440	202	*	Intron (ENST00000407008.8/ENSG00000087095.13, intron 1 of 10)	17	28061967	28062068	102	1	ENSG00000252283.1	ENST00000516474.1	-5527	NA	NA	NA
chr19	5493244	5493445	202	*	Distal Intergenic	19	5455417	5456856	1440	1	ENSG00000105428.6	ENST00000222033.6	37827	148066	ZNRF4	zinc and ring finger 4
chr3	2514560	2514761	202	*	Promoter (2-3kb)	3	2511670	2745697	234028	1	ENSG00000144619.15	ENST00000434053.5	2890	152330	CNTN4	contactin 4
chr3	105368680	105368881	202	*	Promoter (1-2kb)	3	105367343	105576861	209519	1	ENSG00000170017.12	ENST00000472644.6	1337	214	ALCAM	activated leukocyte cell adhesion molecule
chr9	131966731	131966932	202	*	Intron (ENST00000651950.1/ENSG00000160563.14, intron 3 of 8)	9	132031886	132079645	47760	2	ENSG00000160563.14	ENST00000444872.3	112713	9442	MED27	mediator complex subunit 27
chr1	46667790	46667991	202	*	Promoter (<=1kb)	1	46664542	46668102	3561	2	ENSG00000123472.12	ENST00000460928.1	111	64756	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1
chr19	18593607	18593808	202	*	Promoter (<=1kb)	19	18593237	18594134	898	2	ENSG00000006016.12	ENST00000596360.1	326	9244	CRLF1	cytokine receptor like factor 1
chr16	71395657	71395858	202	*	Intron (ENST00000567469.2/ENSG00000261348.2, intron 3 of 5)	16	71385343	71389866	4524	1	ENSG00000172137.19	ENST00000467817.1	10314	794	CALB2	calbindin 2
chr17	66723714	66723915	202	*	Intron (ENST00000413366.8/ENSG00000154229.12, intron 8 of 16)	17	66676372	66677404	1033	1	ENSG00000229330.2	ENST00000457168.2	47342	NA	NA	NA
chr2	85077570	85077771	202	*	Distal Intergenic	2	85068809	85069031	223	2	ENSG00000235463.1	ENST00000411597.1	-8539	NA	NA	NA
chr2	242086431	242086632	202	*	Promoter (1-2kb)	2	242087351	242088457	1107	2	ENSG00000261186.2	ENST00000567549.2	1825	102723927	LINC01238	long intergenic non-protein coding RNA 1238
chr6	139231686	139231887	202	*	Intron (ENST00000589192.5/ENSG00000231329.8, intron 1 of 2)	6	139166891	139239169	72279	2	ENSG00000231329.8	ENST00000649069.1	7282	NA	NA	NA
chr1	25008241	25008442	202	*	Distal Intergenic	1	25023503	25023586	84	1	ENSG00000264371.1	ENST00000580572.1	-15061	100616365	MIR4425	microRNA 4425
chr1	24925462	24925663	202	*	Intron (ENST00000308873.11/ENSG00000020633.19, intron 2 of 4)	1	24902572	24928798	26227	2	ENSG00000020633.19	ENST00000496967.1	3135	864	RUNX3	RUNX family transcription factor 3
chr10	96292941	96293142	202	*	Exon (ENST00000454484.2/ENSG00000229418.2, exon 4 of 4)	10	96304409	96338562	34154	1	ENSG00000107447.8	ENST00000630152.1	-11267	1791	DNTT	DNA nucleotidylexotransferase
chr16	49342965	49343166	202	*	Promoter (<=1kb)	16	49342090	49349367	7278	1	ENSG00000279249.3	ENST00000663938.1	875	NA	NA	NA
chr6	41676055	41676256	202	*	Distal Intergenic	6	41666906	41667649	744	1	ENSG00000230913.1	ENST00000443470.1	9149	NA	NA	NA
chr16	57817776	57817977	202	*	Intron (ENST00000565684.5/ENSG00000140859.16, intron 1 of 4)	16	57810637	57816946	6310	1	ENSG00000187185.4	ENST00000335616.3	7139	388282	LOC388282	uncharacterized LOC388282
chr3	111680697	111680898	202	*	Intron (ENST00000636933.1/ENSG00000240891.8, intron 1 of 3)	3	111676736	111677433	698	2	ENSG00000240766.1	ENST00000493131.1	-3264	NA	NA	NA
chr22	29581167	29581368	202	*	Promoter (<=1kb)	22	29560808	29581327	20520	2	ENSG00000184117.12	ENST00000437094.5	0	8508	NIPSNAP1	nipsnap homolog 1
chr14	21537515	21537716	202	*	Promoter (<=1kb)	14	21521081	21537216	16136	2	ENSG00000165821.12	ENST00000614342.1	-299	6297	SALL2	spalt like transcription factor 2
chr1	960473	960674	202	*	Promoter (<=1kb)	1	960584	965719	5136	1	ENSG00000187961.14	ENST00000338591.8	0	339451	KLHL17	kelch like family member 17
chr1	14738737	14738938	202	*	Intron (ENST00000636203.1/ENSG00000189337.17, intron 3 of 16)	1	14774469	14777727	3259	2	ENSG00000287756.1	ENST00000666715.1	38789	NA	NA	NA
