seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr2	120385862	120386063	202	*	Distal Intergenic	2	120346136	120351803	5668	1	ENSG00000163083.6	ENST00000295228.4	39726	3625	INHBB	inhibin subunit beta B
chr20	51077240	51077441	202	*	Distal Intergenic	20	51098138	51098845	708	1	ENSG00000279835.1	ENST00000624745.1	-20697	NA	NA	NA
chr1	154768030	154768231	202	*	Intron (ENST00000271915.9/ENSG00000143603.19, intron 3 of 7)	1	154702729	154708226	5498	2	ENSG00000143603.19	ENST00000515643.1	-59804	3782	KCNN3	potassium calcium-activated channel subfamily N member 3
chr11	76380288	76380489	202	*	Promoter (<=1kb)	11	76349898	76380628	30731	2	ENSG00000137492.9	ENST00000682527.1	139	5612	THAP12	THAP domain containing 12
chr16	58498800	58499001	202	*	Promoter (1-2kb)	16	58500047	58513619	13573	1	ENSG00000103034.14	ENST00000566192.5	-1046	65009	NDRG4	NDRG family member 4
chr16	31179300	31179501	202	*	Promoter (<=1kb)	16	31180138	31191602	11465	1	ENSG00000089280.19	ENST00000566605.5	-637	2521	FUS	FUS RNA binding protein
chr19	3315684	3315885	202	*	Promoter (1-2kb)	19	3314403	3469217	154815	1	ENSG00000141905.19	ENST00000641145.1	1281	4782	NFIC	nuclear factor I C
chr12	124761701	124761902	202	*	Distal Intergenic	12	124777873	124786493	8621	2	ENSG00000073060.17	ENST00000545305.1	24591	949	SCARB1	scavenger receptor class B member 1
chr19	1028011	1028212	202	*	Promoter (1-2kb)	19	1026691	1036688	9998	1	ENSG00000064666.15	ENST00000607102.1	1320	1265	CNN2	calponin 2
chr17	50688423	50688624	202	*	Promoter (1-2kb)	17	50687413	50688475	1063	1	ENSG00000108846.16	ENST00000504586.1	1010	8714	ABCC3	ATP binding cassette subfamily C member 3
chr5	142645404	142645605	202	*	Promoter (1-2kb)	5	142592179	142644301	52123	2	ENSG00000113578.18	ENST00000610990.4	-1103	2246	FGF1	fibroblast growth factor 1
chr5	150600010	150600211	202	*	Promoter (<=1kb)	5	150601080	150654232	53153	1	ENSG00000171992.13	ENST00000394243.5	-869	11346	SYNPO	synaptopodin
chr1	27556566	27556767	202	*	Promoter (1-2kb)	1	27551668	27558361	6694	2	ENSG00000126705.15	ENST00000487743.3	1594	27245	AHDC1	AT-hook DNA binding motif containing 1
chr1	46519273	46519474	202	*	Distal Intergenic	1	46506996	46514212	7217	1	ENSG00000197587.11	ENST00000371956.8	12277	127343	DMBX1	diencephalon/mesencephalon homeobox 1
chr6	36782873	36783074	202	*	Intron (ENST00000244751.7/ENSG00000124772.12, intron 8 of 20)	6	36768485	36774651	6167	1	ENSG00000285888.1	ENST00000650432.1	14388	NA	NA	NA
chr12	3339350	3339551	202	*	Promoter (2-3kb)	12	3298210	3337202	38993	2	ENSG00000250770.3	ENST00000635814.1	-2148	NA	NA	NA
chr1	30406041	30406242	202	*	Distal Intergenic	1	30409560	30411638	2079	2	ENSG00000236335.1	ENST00000427319.1	5396	NA	NA	NA
chr10	114629603	114629804	202	*	Promoter (2-3kb)	10	114444086	114632092	188007	2	ENSG00000099204.20	ENST00000651023.1	2288	3983	ABLIM1	actin binding LIM protein 1
chr11	15885269	15885470	202	*	Distal Intergenic	11	15864452	15883653	19202	1	ENSG00000286960.1	ENST00000659436.1	20817	NA	NA	NA
chr11	44325788	44325989	202	*	Distal Intergenic	11	44260440	44310139	49700	2	ENSG00000052850.8	ENST00000652299.1	-15649	60529	ALX4	ALX homeobox 4
chr20	48166189	48166390	202	*	Distal Intergenic	20	48120269	48136844	16576	1	ENSG00000287107.1	ENST00000655183.1	45920	NA	NA	NA
chr12	110895546	110895747	202	*	Intron (ENST00000545036.5/ENSG00000173093.13, intron 8 of 10)	12	110913133	110914290	1158	2	ENSG00000111245.17	ENST00000549029.1	18543	4633	MYL2	myosin light chain 2
chr3	72099540	72099741	202	*	Promoter (<=1kb)	3	71943592	72100112	156521	2	ENSG00000241163.8	ENST00000666244.1	371	285286	LINC00877	long intergenic non-protein coding RNA 877
chr12	124750514	124750715	202	*	Distal Intergenic	12	124725524	124725934	411	1	ENSG00000279931.1	ENST00000624500.1	24990	NA	NA	NA
chr19	8204265	8204466	202	*	Promoter (2-3kb)	19	8206736	8254602	47867	1	ENSG00000090661.12	ENST00000561008.5	-2270	79603	CERS4	ceramide synthase 4
chr10	79124147	79124348	202	*	Intron (ENST00000334512.10/ENSG00000108175.18, intron 2 of 24)	10	79068966	79316519	247554	1	ENSG00000108175.18	ENST00000334512.10	55181	57178	ZMIZ1	zinc finger MIZ-type containing 1
chr2	20113084	20113285	202	*	Distal Intergenic	2	20063856	20106829	42974	2	ENSG00000234378.1	ENST00000430429.1	-6255	NA	NA	NA
chr14	55412199	55412400	202	*	Promoter (<=1kb)	14	55366391	55411830	45440	2	ENSG00000126775.9	ENST00000247178.6	-369	22863	ATG14	autophagy related 14
chr15	64776155	64776356	202	*	Promoter (<=1kb)	15	64739891	64775589	35699	2	ENSG00000166831.9	ENST00000300069.5	-566	348093	RBPMS2	RNA binding protein, mRNA processing factor 2
chr1	12020115	12020316	202	*	Promoter (<=1kb)	1	12019498	12032045	12548	1	ENSG00000116691.11	ENST00000235332.6	617	60672	MIIP	migration and invasion inhibitory protein
chr4	40843735	40843936	202	*	Promoter (1-2kb)	4	40823644	40842516	18873	2	ENSG00000163697.17	ENST00000514920.5	-1219	323	APBB2	amyloid beta precursor protein binding family B member 2
chr12	25458798	25458999	202	*	Intron (ENST00000543629.5/ENSG00000152936.11, intron 4 of 4)	12	25440875	25441052	178	2	ENSG00000255988.1	ENST00000545422.1	-17746	106478981	TUBB4BP1	TUBB4B pseudogene 1
chr19	3357437	3357638	202	*	Promoter (1-2kb)	19	3355554	3355955	402	2	ENSG00000280103.1	ENST00000623023.1	-1482	NA	NA	NA
chr17	79153468	79153669	202	*	Intron (ENST00000583458.5/ENSG00000167281.19, intron 3 of 13)	17	79132722	79136402	3681	1	ENSG00000266711.1	ENST00000583980.1	20746	NA	NA	NA
chr19	30604694	30604895	202	*	Intron (ENST00000592773.2/ENSG00000198597.9, intron 1 of 1)	19	30553956	30558058	4103	1	ENSG00000280061.1	ENST00000623331.1	50738	NA	NA	NA
chr3	129604343	129604544	202	*	Promoter (2-3kb)	3	129555214	129606676	51463	2	ENSG00000004399.13	ENST00000324093.9	2132	23129	PLXND1	plexin D1
chr7	76418930	76419131	202	*	Intron (ENST00000336517.8/ENSG00000188372.15, intron 1 of 8)	7	76424950	76442069	17120	1	ENSG00000188372.15	ENST00000394857.8	-5819	7784	ZP3	zona pellucida glycoprotein 3
chr19	17475502	17475703	202	*	Intron (ENST00000600277.5/ENSG00000130304.17, intron 2 of 5)	19	17470538	17489065	18528	1	ENSG00000130304.17	ENST00000600297.1	4964	376497	SLC27A1	solute carrier family 27 member 1
chr15	66711328	66711529	202	*	Promoter (<=1kb)	15	66711676	66781313	69638	1	ENSG00000137834.15	ENST00000559931.5	-147	4091	SMAD6	SMAD family member 6
chr19	18118747	18118948	202	*	Intron (ENST00000262811.10/ENSG00000099308.10, intron 2 of 26)	19	18123399	18124132	734	1	ENSG00000099308.10	ENST00000601226.2	-4451	23031	MAST3	microtubule associated serine/threonine kinase 3
chr19	46529754	46529955	202	*	Promoter (2-3kb)	19	46525663	46527072	1410	2	ENSG00000230510.7	ENST00000675805.1	-2682	100506012	PPP5D1	PPP5 tetratricopeptide repeat domain containing 1
chr14	90521980	90522181	202	*	Downstream (2-3kb)	14	90489012	90491637	2626	2	ENSG00000259789.2	ENST00000567837.1	-30343	NA	NA	NA
chr20	1860945	1861146	202	*	Distal Intergenic	20	1890075	1890747	673	2	ENSG00000276649.1	ENST00000615777.1	29601	NA	NA	NA
chr16	51638409	51638610	202	*	Intron (ENST00000565308.2/ENSG00000224578.5, intron 1 of 1)	16	51645756	51647132	1377	1	ENSG00000224578.5	ENST00000562726.1	-7146	642659	HNRNPA1P48	heterogeneous nuclear ribonucleoprotein A1 pseudogene 48
chr19	44719090	44719291	202	*	Promoter (<=1kb)	19	44716108	44718759	2652	2	ENSG00000266903.2	ENST00000586169.1	-331	NA	NA	NA
chr20	46650582	46650783	202	*	Promoter (<=1kb)	20	46557828	46651459	93632	2	ENSG00000158296.14	ENST00000279027.9	676	64849	SLC13A3	solute carrier family 13 member 3
chr22	27577706	27577907	202	*	Distal Intergenic	22	27563839	27573573	9735	2	ENSG00000224027.1	ENST00000415655.1	-4133	NA	NA	NA
chr13	50082498	50082699	202	*	Promoter (<=1kb)	13	50082302	50105297	22996	1	ENSG00000176124.15	ENST00000659280.2	196	10301	DLEU1	deleted in lymphocytic leukemia 1
chr16	17275212	17275413	202	*	Intron (ENST00000261381.7/ENSG00000103489.12, intron 2 of 11)	16	17198031	17259028	60998	2	ENSG00000103489.12	ENST00000575674.1	-16184	64131	XYLT1	xylosyltransferase 1
chr22	37197837	37198038	202	*	Promoter (<=1kb)	22	37190553	37197748	7196	2	ENSG00000133466.14	ENST00000467564.5	-89	114904	C1QTNF6	C1q and TNF related 6
chr16	8271423	8271624	202	*	Distal Intergenic	16	8276263	8295700	19438	2	ENSG00000260003.1	ENST00000562361.1	24076	NA	NA	NA
chr11	15775904	15776105	202	*	Distal Intergenic	11	15701963	15758898	56936	2	ENSG00000254645.2	ENST00000524613.1	-17006	NA	NA	NA
chr2	170928798	170928999	202	*	Promoter (<=1kb)	2	170929197	170951366	22170	1	ENSG00000115806.13	ENST00000444801.5	-198	26003	GORASP2	golgi reassembly stacking protein 2
chr3	13857746	13857947	202	*	Intron (ENST00000285018.5/ENSG00000154764.6, intron 2 of 3)	3	13863668	13875113	11446	2	ENSG00000154764.6	ENST00000489346.1	17166	7476	WNT7A	Wnt family member 7A
chr19	4620037	4620238	202	*	Promoter (<=1kb)	19	4621194	4622307	1114	1	ENSG00000267408.1	ENST00000592027.1	-956	NA	NA	NA
chr22	44399605	44399806	202	*	Distal Intergenic	22	44413485	44414814	1330	2	ENSG00000236079.1	ENST00000434327.1	15008	NA	NA	NA
chr22	23500587	23500788	202	*	Distal Intergenic	22	23510154	23512662	2509	1	ENSG00000287864.1	ENST00000653461.1	-9366	NA	NA	NA
chr3	45109841	45110042	202	*	Intron (ENST00000296129.6/ENSG00000163814.8, intron 4 of 8)	3	45112337	45139595	27259	2	ENSG00000163814.8	ENST00000490471.1	29553	64866	CDCP1	CUB domain containing protein 1
chr15	66786331	66786532	202	*	Distal Intergenic	15	66808404	66810560	2157	1	ENSG00000270490.1	ENST00000604293.1	-21872	390597	LETM1P1	leucine zipper and EF-hand containing transmembrane protein 1 pseudogene 1
chr11	34655482	34655683	202	*	Intron (ENST00000257831.8/ENSG00000135373.13, intron 6 of 8)	11	34642627	34646894	4268	1	ENSG00000135373.13	ENST00000527935.1	12855	26298	EHF	ETS homologous factor
chr11	67051604	67051805	202	*	Distal Intergenic	11	67056847	67072017	15171	1	ENSG00000173156.7	ENST00000308831.7	-5042	29984	RHOD	ras homolog family member D
chr10	71272577	71272778	202	*	Intron (ENST00000335350.10/ENSG00000107731.12, intron 1 of 16)	10	71319259	71363385	44127	1	ENSG00000198246.9	ENST00000373189.6	-46481	55315	SLC29A3	solute carrier family 29 member 3
chr19	2469200	2469401	202	*	Distal Intergenic	19	2476122	2476638	517	1	ENSG00000099860.9	ENST00000586759.1	-6721	4616	GADD45B	growth arrest and DNA damage inducible beta
chr17	64412981	64413182	202	*	Promoter (<=1kb)	17	64375051	64413776	38726	2	ENSG00000261371.6	ENST00000564866.5	594	5175	PECAM1	platelet and endothelial cell adhesion molecule 1
chr11	95358999	95359200	202	*	Distal Intergenic	11	95482406	95497553	15148	1	ENSG00000250390.2	ENST00000511947.2	-123206	NA	NA	NA
chr15	88649047	88649248	202	*	Promoter (1-2kb)	15	88650253	88655650	5398	1	ENSG00000172183.16	ENST00000560746.1	-1005	3669	ISG20	interferon stimulated exonuclease gene 20
chr2	85784686	85784887	202	*	Promoter (1-2kb)	2	85783600	85783677	78	2	ENSG00000278783.1	ENST00000616741.1	-1009	102466516	MIR6071	microRNA 6071
chr11	46238652	46238853	202	*	Promoter (<=1kb)	11	46238382	46239267	886	1	ENSG00000254639.1	ENST00000530049.1	270	NA	NA	NA
chr17	65404860	65405061	202	*	Distal Intergenic	17	65457541	65458408	868	1	ENSG00000263520.1	ENST00000579474.1	-52480	105827617	LINC02563	long intergenic non-protein coding RNA 2563
chr1	36108302	36108503	202	*	Intron (ENST00000397799.2/ENSG00000171812.13, intron 2 of 3)	1	36097507	36100249	2743	2	ENSG00000171812.13	ENST00000481785.1	-8053	1296	COL8A2	collagen type VIII alpha 2 chain
chr10	71601359	71601560	202	*	Intron (ENST00000224721.12/ENSG00000107736.22, intron 9 of 69)	10	71617285	71647904	30620	1	ENSG00000107736.22	ENST00000470494.5	-15725	64072	CDH23	cadherin related 23
chr16	66460757	66460958	202	*	Intron (ENST00000536005.7/ENSG00000166546.14, intron 2 of 4)	16	66469714	66485503	15790	1	ENSG00000166546.14	ENST00000564819.5	-8756	146227	BEAN1	brain expressed associated with NEDD4 1
chr7	98418966	98419167	202	*	Distal Intergenic	7	98291650	98401090	109441	2	ENSG00000006453.14	ENST00000005260.9	-17876	55971	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1
chr17	6796871	6797072	202	*	3' UTR	17	6786870	6797101	10232	1	ENSG00000177294.7	ENST00000575022.1	10001	162517	FBXO39	F-box protein 39
chr1	59009063	59009264	202	*	Intron (ENST00000634502.1/ENSG00000237352.4, intron 3 of 13)	1	58999676	59000494	819	1	ENSG00000228121.1	ENST00000412562.1	9387	NA	NA	NA
chr1	117653888	117654089	202	*	Distal Intergenic	1	117640812	117641639	828	2	ENSG00000213262.3	ENST00000430995.1	-12249	NA	NA	NA
chr11	45078824	45079025	202	*	Distal Intergenic	11	45095806	45224908	129103	1	ENSG00000019485.14	ENST00000530656.5	-16781	56981	PRDM11	PR/SET domain 11
chr14	68634022	68634223	202	*	Intron (ENST00000488612.5/ENSG00000182185.18, intron 10 of 11)	14	68627166	68628445	1280	2	ENSG00000259038.1	ENST00000556301.1	-5577	NA	NA	NA
chr8	129971413	129971614	202	*	Promoter (<=1kb)	8	129855583	129970990	115408	2	ENSG00000153310.19	ENST00000519142.5	-423	51571	CYRIB	CYFIP related Rac1 interactor B
chr9	81842152	81842353	202	*	Distal Intergenic	9	81885496	81885598	103	1	ENSG00000252167.1	ENST00000516358.1	-43143	100873540	RNA5SP287	RNA, 5S ribosomal pseudogene 287
chr10	63700215	63700416	202	*	Intron (ENST00000444770.1/ENSG00000228566.2, intron 2 of 2)	10	63664664	63990568	325905	1	ENSG00000228566.2	ENST00000444770.1	35551	NA	NA	NA
chr8	133482892	133483093	202	*	Intron (ENST00000522652.6/ENSG00000008513.16, intron 3 of 9)	8	133488082	133489633	1552	2	ENSG00000008513.16	ENST00000521627.1	6540	6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
chr11	19251677	19251878	202	*	Intron (ENST00000527978.1/ENSG00000255308.1, intron 2 of 3)	11	19224066	19241620	17555	2	ENSG00000129173.13	ENST00000620009.4	-10057	79733	E2F8	E2F transcription factor 8
chr1	181988105	181988306	202	*	Intron (ENST00000671017.1/ENSG00000287452.2, intron 1 of 1)	1	181962889	181998985	36097	2	ENSG00000287452.2	ENST00000671017.1	10679	NA	NA	NA
chr12	125289664	125289865	202	*	Intron (ENST00000682704.1/ENSG00000139364.11, intron 1 of 8)	12	125300936	125301917	982	1	ENSG00000279462.1	ENST00000622998.1	-11071	NA	NA	NA
chr19	4063462	4063663	202	*	Promoter (<=1kb)	19	4061615	4062749	1135	2	ENSG00000268670.1	ENST00000600056.1	-713	NA	NA	NA
chr11	129740407	129740608	202	*	Distal Intergenic	11	129788064	129788190	127	2	ENSG00000255188.1	ENST00000529684.1	47582	NA	NA	NA
chr12	1842934	1843135	202	*	Intron (ENST00000537784.5/ENSG00000151062.15, intron 3 of 14)	12	1791963	1854037	62075	2	ENSG00000151062.15	ENST00000537784.5	10902	93589	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
chr1	217630932	217631133	202	*	Promoter (<=1kb)	1	217426992	217631090	204099	2	ENSG00000092978.11	ENST00000366935.8	0	55105	GPATCH2	G-patch domain containing 2
chr16	84259788	84259989	202	*	Promoter (1-2kb)	16	84255270	84261049	5780	2	ENSG00000260858.1	ENST00000563772.1	1060	NA	NA	NA
chr8	128108861	128109062	202	*	Intron (ENST00000651587.1/ENSG00000249859.12, intron 6 of 10)	8	128120269	128187031	66763	1	ENSG00000249859.12	ENST00000650846.1	-11207	5820	PVT1	Pvt1 oncogene
chr17	19004895	19005096	202	*	Promoter (<=1kb)	17	18968789	19004764	35976	2	ENSG00000188522.15	ENST00000388995.11	-131	644815	FAM83G	family with sequence similarity 83 member G
chr22	27405782	27405983	202	*	Distal Intergenic	22	27414462	27415205	744	2	ENSG00000280445.1	ENST00000625043.1	9222	NA	NA	NA
chr17	31740467	31740668	202	*	Distal Intergenic	17	31759795	31761385	1591	1	ENSG00000265863.1	ENST00000584218.1	-19127	NA	NA	NA
chr20	59361029	59361230	202	*	Exon (ENST00000440889.1/ENSG00000230352.1, exon 2 of 2)	20	59352195	59357774	5580	2	ENSG00000225129.1	ENST00000424662.1	-3255	NA	NA	NA
chr22	25110407	25110608	202	*	Promoter (1-2kb)	22	25111842	25197399	85558	1	ENSG00000197077.14	ENST00000637069.1	-1234	85379	KIAA1671	KIAA1671
chr11	60839086	60839287	202	*	Promoter (2-3kb)	11	60842113	60851081	8969	1	ENSG00000110104.13	ENST00000227520.10	-2826	79080	CCDC86	coiled-coil domain containing 86
chr12	26272126	26272327	202	*	Promoter (<=1kb)	12	26231394	26271920	40527	2	ENSG00000255750.6	ENST00000541940.1	-206	NA	NA	NA
chr10	116259727	116259928	202	*	Intron (ENST00000369236.5/ENSG00000151892.16, intron 3 of 8)	10	116064211	116255795	191585	2	ENSG00000151892.16	ENST00000682724.1	-3932	2674	GFRA1	GDNF family receptor alpha 1
chr10	75263114	75263315	202	*	Intron (ENST00000666247.1/ENSG00000226051.8, intron 2 of 3)	10	75269392	75269545	154	2	ENSG00000227271.1	ENST00000449384.1	6230	NA	NA	NA
chr20	32069295	32069496	202	*	Intron (ENST00000375862.7/ENSG00000101336.18, intron 1 of 12)	20	32052288	32072589	20302	1	ENSG00000101336.18	ENST00000470092.1	17007	3055	HCK	HCK proto-oncogene, Src family tyrosine kinase
chr3	114697524	114697725	202	*	Intron (ENST00000675478.1/ENSG00000181722.17, intron 5 of 11)	3	114684580	114687609	3030	1	ENSG00000241295.1	ENST00000478301.1	12944	NA	NA	NA
chr20	45881615	45881816	202	*	Promoter (<=1kb)	20	45881227	45885266	4040	1	ENSG00000168612.5	ENST00000372523.1	388	90204	ZSWIM1	zinc finger SWIM-type containing 1
chr8	128076526	128076727	202	*	Intron (ENST00000667305.1/ENSG00000249859.12, intron 7 of 8)	8	128082378	128101256	18879	1	ENSG00000249859.12	ENST00000665175.1	-5651	5820	PVT1	Pvt1 oncogene
chr11	44808121	44808322	202	*	Intron (ENST00000533786.5/ENSG00000157570.12, intron 2 of 6)	11	44764426	44932421	167996	1	ENSG00000157570.12	ENST00000340160.7	43695	90139	TSPAN18	tetraspanin 18
chr19	40715989	40716190	202	*	Promoter (<=1kb)	19	40702600	40715967	13368	2	ENSG00000123815.13	ENST00000599643.5	-22	79934	COQ8B	coenzyme Q8B
chr20	46570055	46570256	202	*	Intron (ENST00000290317.9/ENSG00000158296.14, intron 10 of 12)	20	46582911	46588091	5181	2	ENSG00000158296.14	ENST00000464518.1	17835	64849	SLC13A3	solute carrier family 13 member 3
chr16	27112504	27112705	202	*	Distal Intergenic	16	27133483	27135179	1697	2	ENSG00000261557.1	ENST00000567658.1	22474	NA	NA	NA
chr16	10945512	10945713	202	*	Promoter (<=1kb)	16	10944581	11126787	182207	1	ENSG00000038532.16	ENST00000409552.4	931	23274	CLEC16A	C-type lectin domain containing 16A
chr3	16180823	16181024	202	*	Intron (ENST00000339732.10/ENSG00000131386.19, intron 1 of 9)	3	16175665	16208645	32981	1	ENSG00000131386.19	ENST00000430410.1	5158	117248	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15
chr16	15789006	15789207	202	*	Intron (ENST00000300036.6/ENSG00000133392.18, intron 4 of 40)	16	15790975	15792717	1743	2	ENSG00000280429.1	ENST00000624545.1	3510	NA	NA	NA
chr1	158084850	158085051	202	*	Promoter (1-2kb)	1	158086680	158100262	13583	1	ENSG00000183853.18	ENST00000368172.1	-1629	55243	KIRREL1	kirre like nephrin family adhesion molecule 1
chr14	92405052	92405253	202	*	Intron (ENST00000393265.6/ENSG00000140090.18, intron 2 of 16)	14	92408379	92442753	34375	1	ENSG00000140090.18	ENST00000554461.5	-3126	123041	SLC24A4	solute carrier family 24 member 4
chr1	48526449	48526650	202	*	Distal Intergenic	1	48552991	48558106	5116	1	ENSG00000287661.1	ENST00000671560.1	-26341	NA	NA	NA
chr1	30905495	30905696	202	*	Intron (ENST00000339394.7/ENSG00000162512.16, intron 1 of 4)	1	30869466	30908758	39293	2	ENSG00000162512.16	ENST00000339394.7	3062	9672	SDC3	syndecan 3
chr22	50118181	50118382	202	*	Intron (ENST00000545383.5/ENSG00000073146.16, intron 10 of 27)	22	50114458	50142186	27729	1	ENSG00000073146.16	ENST00000434497.1	3723	54456	MOV10L1	Mov10 like RISC complex RNA helicase 1
chr5	16929445	16929646	202	*	Intron (ENST00000513610.6/ENSG00000145555.15, intron 1 of 40)	5	16780734	16935938	155205	2	ENSG00000145555.15	ENST00000502436.5	6292	4651	MYO10	myosin X
chr2	84889471	84889672	202	*	Intron (ENST00000474298.5/ENSG00000186854.11, intron 1 of 1)	2	84870329	84881975	11647	2	ENSG00000186854.11	ENST00000436322.1	-7496	129293	TRABD2A	TraB domain containing 2A
chr8	102745901	102746102	202	*	Distal Intergenic	8	102688317	102688906	590	2	ENSG00000250684.4	ENST00000514945.4	-56995	NA	NA	NA
chr16	17406310	17406511	202	*	Promoter (<=1kb)	16	17405678	17408073	2396	1	ENSG00000286849.1	ENST00000666883.1	632	NA	NA	NA
chr20	57417711	57417912	202	*	Distal Intergenic	20	57384160	57393062	8903	2	ENSG00000218018.3	ENST00000417346.1	-24649	100291105	RBM38-AS1	RBM38 antisense RNA 1
chr14	101707539	101707740	202	*	Intron (ENST00000557778.1/ENSG00000258404.1, intron 1 of 2)	14	101730437	101732522	2086	1	ENSG00000258512.1	ENST00000556973.1	-22697	145200	LINC00239	long intergenic non-protein coding RNA 239
chr20	33915698	33915899	202	*	Promoter (2-3kb)	20	33912323	33913336	1014	2	ENSG00000214200.2	ENST00000397772.2	-2362	NA	NA	NA
chr13	45834728	45834929	202	*	Intron (ENST00000400405.4/ENSG00000215475.5, intron 1 of 1)	13	45777242	45851753	74512	2	ENSG00000215475.5	ENST00000400405.4	16824	283514	SIAH3	siah E3 ubiquitin protein ligase family member 3
chr12	6279756	6279957	202	*	Distal Intergenic	12	6270168	6270425	258	2	ENSG00000256103.2	ENST00000537967.1	-9331	NA	NA	NA
chr14	71204191	71204392	202	*	Intron (ENST00000663930.1/ENSG00000286423.1, intron 1 of 1)	14	71212633	71218216	5584	1	ENSG00000258517.1	ENST00000553621.1	-8241	NA	NA	NA
chr4	53925098	53925299	202	*	Promoter (2-3kb)	4	53927499	53928138	640	2	ENSG00000250815.1	ENST00000508433.1	2839	NA	NA	NA
chr9	38339102	38339303	202	*	Distal Intergenic	9	38360427	38376430	16004	1	ENSG00000223716.2	ENST00000422554.2	-21124	NA	NA	NA
chr14	99750420	99750621	202	*	Intron (ENST00000554479.5/ENSG00000066629.18, intron 1 of 10)	14	99737749	99878552	140804	1	ENSG00000066629.18	ENST00000555145.5	12671	2009	EML1	EMAP like 1
chr8	112218419	112218620	202	*	Distal Intergenic	8	112224048	112255928	31881	2	ENSG00000164796.18	ENST00000534172.1	37308	114788	CSMD3	CUB and Sushi multiple domains 3
chr22	27574765	27574966	202	*	Promoter (1-2kb)	22	27563839	27573573	9735	2	ENSG00000224027.1	ENST00000415655.1	-1192	NA	NA	NA
chr15	93178736	93178937	202	*	Promoter (1-2kb)	15	93177269	93179999	2731	2	ENSG00000285663.1	ENST00000647994.1	1062	NA	NA	NA
chr1	147545257	147545458	202	*	Intron (ENST00000683836.1/ENSG00000116128.12, intron 1 of 9)	1	147541501	147626216	84716	1	ENSG00000116128.12	ENST00000234739.8	3756	607	BCL9	BCL9 transcription coactivator
chr9	127919608	127919809	202	*	Promoter (1-2kb)	9	127920881	127921734	854	2	ENSG00000167103.12	ENST00000477191.5	1925	138429	PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase like 1
chr16	56885793	56885994	202	*	Intron (ENST00000566786.5/ENSG00000070915.10, intron 15 of 25)	16	56902222	56904852	2631	1	ENSG00000070915.10	ENST00000569002.1	-16228	6559	SLC12A3	solute carrier family 12 member 3
chr19	47610981	47611182	202	*	Promoter (2-3kb)	19	47608942	47679549	70608	1	ENSG00000063169.11	ENST00000594866.2	2039	29998	BICRA	BRD4 interacting chromatin remodeling complex associated protein
chr17	66975333	66975534	202	*	Intron (ENST00000262138.4/ENSG00000075461.6, intron 1 of 3)	17	66964707	67033398	68692	1	ENSG00000075461.6	ENST00000262138.4	10626	27092	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4
chr1	25008255	25008456	202	*	Distal Intergenic	1	25023503	25023586	84	1	ENSG00000264371.1	ENST00000580572.1	-15047	100616365	MIR4425	microRNA 4425
chr16	20111233	20111434	202	*	Distal Intergenic	16	20028239	20073890	45652	2	ENSG00000180269.8	ENST00000570682.2	-37343	124274	GPR139	G protein-coupled receptor 139
chr8	124140262	124140463	202	*	Promoter (1-2kb)	8	124141888	124143512	1625	1	ENSG00000250727.1	ENST00000507871.1	-1425	NA	NA	NA
chr1	15272064	15272265	202	*	Intron (ENST00000683790.1/ENSG00000142621.20, intron 2 of 33)	1	15287045	15289641	2597	1	ENSG00000142621.20	ENST00000462113.1	-14780	114827	FHAD1	forkhead associated phosphopeptide binding domain 1
chr20	51238752	51238953	202	*	Distal Intergenic	20	51130788	51131667	880	2	ENSG00000228820.2	ENST00000421328.1	-107085	170529	RPSAP1	ribosomal protein SA pseudogene 1
chr1	113389668	113389869	202	*	Promoter (<=1kb)	1	113390515	113685923	295409	1	ENSG00000081026.19	ENST00000307546.14	-646	260425	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3
chr17	17677468	17677669	202	*	Promoter (<=1kb)	17	17674026	17677688	3663	2	ENSG00000223979.2	ENST00000456090.2	19	105371564	SMCR2	Smith-Magenis syndrome chromosome region, candidate 2
chr20	32983198	32983399	202	*	Downstream (<1kb)	20	32999853	33004307	4455	2	ENSG00000167098.12	ENST00000420875.5	20908	140732	SUN5	Sad1 and UNC84 domain containing 5
chr10	123582513	123582714	202	*	Intron (ENST00000451295.1/ENSG00000234542.1, intron 2 of 2)	10	123574227	123583767	9541	1	ENSG00000234542.1	ENST00000451295.1	8286	NA	NA	NA
chr9	129604442	129604643	202	*	Distal Intergenic	9	129608884	129635930	27047	1	ENSG00000148335.15	ENST00000372486.5	-4241	28989	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1
chr10	71221738	71221939	202	*	Intron (ENST00000335350.10/ENSG00000107731.12, intron 1 of 16)	10	71217224	71218228	1005	2	ENSG00000237512.6	ENST00000447119.2	-3510	728978	UNC5B-AS1	UNC5B antisense RNA 1
