seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr11	60839077	60839278	202	*	Promoter (2-3kb)	11	60842113	60851081	8969	1	ENSG00000110104.13	ENST00000227520.10	-2835	79080	CCDC86	coiled-coil domain containing 86
chr20	31840203	31840404	202	*	Distal Intergenic	20	31844303	31845604	1302	2	ENSG00000179772.8	ENST00000375978.5	5200	2307	FOXS1	forkhead box S1
chr22	38852592	38852793	202	*	Distal Intergenic	22	38818452	38844028	25577	2	ENSG00000221890.6	ENST00000333039.4	-8564	23467	NPTXR	neuronal pentraxin receptor
chr8	130292693	130292894	202	*	Intron (ENST00000518721.6/ENSG00000153317.15, intron 3 of 29)	8	130248287	130251051	2765	1	ENSG00000287201.1	ENST00000659449.1	44406	NA	NA	NA
chr8	133113132	133113333	202	*	Promoter (<=1kb)	8	133113503	133134891	21389	1	ENSG00000042832.12	ENST00000521107.1	-170	7038	TG	thyroglobulin
chr8	133591332	133591533	202	*	Distal Intergenic	8	133573183	133573861	679	1	ENSG00000261220.2	ENST00000561761.2	18149	NA	NA	NA
chr19	4063461	4063662	202	*	Promoter (<=1kb)	19	4061615	4062749	1135	2	ENSG00000268670.1	ENST00000600056.1	-712	NA	NA	NA
chr22	17172023	17172224	202	*	Distal Intergenic	22	17137511	17165287	27777	2	ENSG00000069998.12	ENST00000155674.9	-6736	27440	HDHD5	haloacid dehalogenase like hydrolase domain containing 5
chr4	123555479	123555680	202	*	Promoter (1-2kb)	4	123553519	123664947	111429	1	ENSG00000249464.6	ENST00000662928.1	1960	285419	LINC01091	long intergenic non-protein coding RNA 1091
chr14	97368987	97369188	202	*	Distal Intergenic	14	97427071	97581603	154533	1	ENSG00000246084.5	ENST00000655920.1	-57883	101929241	LINC02325	long intergenic non-protein coding RNA 2325
chr7	76365672	76365873	202	*	Distal Intergenic	7	76361768	76362113	346	1	ENSG00000213548.3	ENST00000395416.2	3904	NA	NA	NA
chrX	49618661	49618862	202	*	Distal Intergenic	23	49632500	49633349	850	2	ENSG00000213856.3	ENST00000423609.1	14487	NA	NA	NA
chr1	180503588	180503789	202	*	Promoter (<=1kb)	1	180269653	180502954	233302	2	ENSG00000230124.8	ENST00000645415.1	-634	84320	ACBD6	acyl-CoA binding domain containing 6
chr19	46784252	46784453	202	*	Promoter (<=1kb)	19	46777211	46784786	7576	2	ENSG00000105281.12	ENST00000593713.1	333	6510	SLC1A5	solute carrier family 1 member 5
chr19	4585613	4585814	202	*	Distal Intergenic	19	4542593	4581776	39184	2	ENSG00000167680.17	ENST00000676793.1	-3837	10501	SEMA6B	semaphorin 6B
chr16	47885594	47885795	202	*	Promoter (1-2kb)	16	47849314	47887130	37817	2	ENSG00000261325.1	ENST00000570024.1	1335	100507534	LINC02192	long intergenic non-protein coding RNA 2192
chr10	71269343	71269544	202	*	Intron (ENST00000335350.10/ENSG00000107731.12, intron 1 of 16)	10	71319259	71363385	44127	1	ENSG00000198246.9	ENST00000373189.6	-49715	55315	SLC29A3	solute carrier family 29 member 3
chr16	24358217	24358418	202	*	Intron (ENST00000005284.4/ENSG00000006116.4, intron 3 of 3)	16	24333415	24333547	133	2	ENSG00000201541.1	ENST00000364671.1	-24670	NA	NA	NA
chr12	127547047	127547248	202	*	Distal Intergenic	12	127563908	127590930	27023	1	ENSG00000287622.1	ENST00000660759.1	-16660	NA	NA	NA
chr16	57480731	57480932	202	*	Promoter (<=1kb)	16	57475199	57480417	5219	2	ENSG00000125170.11	ENST00000567214.5	-314	55715	DOK4	docking protein 4
chr2	118049241	118049442	202	*	Intron (ENST00000627670.3/ENSG00000235066.7, intron 5 of 5)	2	118031840	118055033	23194	1	ENSG00000235066.7	ENST00000627626.1	17401	NA	NA	NA
chr20	57417716	57417917	202	*	Distal Intergenic	20	57384160	57393062	8903	2	ENSG00000218018.3	ENST00000417346.1	-24654	100291105	RBM38-AS1	RBM38 antisense RNA 1
chr16	10886707	10886908	202	*	Promoter (1-2kb)	16	10877200	10888638	11439	2	ENSG00000262151.1	ENST00000573071.1	1730	NA	NA	NA
chr20	4042095	4042296	202	*	Distal Intergenic	20	4059633	4060113	481	2	ENSG00000215063.3	ENST00000440049.1	17817	140715	RPL21P2	ribosomal protein L21 pseudogene 2
chr22	35478292	35478493	202	*	Distal Intergenic	22	35501861	35503586	1726	2	ENSG00000233388.2	ENST00000417397.2	25093	NA	NA	NA
chr12	4135329	4135530	202	*	Distal Intergenic	12	4110028	4118132	8105	2	ENSG00000242444.3	ENST00000393388.3	-17197	100129645	RPL18P9	ribosomal protein L18 pseudogene 9
chr16	9046655	9046856	202	*	Distal Intergenic	16	9068554	9072412	3859	1	ENSG00000261392.1	ENST00000562893.1	-21698	NA	NA	NA
chr1	42937490	42937691	202	*	Intron (ENST00000426263.10/ENSG00000117394.24, intron 2 of 9)	1	42926796	42943238	16443	2	ENSG00000117394.24	ENST00000475162.3	5547	6513	SLC2A1	solute carrier family 2 member 1
chr1	32901721	32901922	202	*	Promoter (<=1kb)	1	32894846	32901438	6593	2	ENSG00000121900.19	ENST00000475208.5	-283	113452	TMEM54	transmembrane protein 54
chr20	48849900	48850101	202	*	Promoter (<=1kb)	20	48821688	48849458	27771	2	ENSG00000278231.1	ENST00000618168.1	-442	NA	NA	NA
chr10	71698836	71699037	202	*	Intron (ENST00000224721.12/ENSG00000107736.22, intron 22 of 69)	10	71712604	71742036	29433	1	ENSG00000107736.22	ENST00000398792.3	-13567	64072	CDH23	cadherin related 23
chr14	99323336	99323537	202	*	Downstream (1-2kb)	14	99324799	99332015	7217	2	ENSG00000258383.1	ENST00000555595.1	8478	NA	NA	NA
chr16	50604122	50604323	202	*	Intron (ENST00000564336.1/ENSG00000140807.7, intron 3 of 4)	16	50606076	50613684	7609	2	ENSG00000205414.1	ENST00000379963.1	9361	NA	NA	NA
chr19	4880464	4880665	202	*	Distal Intergenic	19	4839062	4867694	28633	2	ENSG00000105355.9	ENST00000585479.5	-12770	10226	PLIN3	perilipin 3
chr15	66843682	66843883	202	*	Distal Intergenic	15	66860303	66867023	6721	1	ENSG00000277152.1	ENST00000617013.1	-16420	NA	NA	NA
chr2	96101158	96101359	202	*	Distal Intergenic	2	96112876	96116571	3696	2	ENSG00000274286.2	ENST00000620793.2	15212	151	ADRA2B	adrenoceptor alpha 2B
chr3	194539582	194539783	202	*	Distal Intergenic	3	194533503	194533583	81	2	ENSG00000252053.1	ENST00000516244.1	-5999	106480050	RNU6-1101P	RNA, U6 small nuclear 1101, pseudogene
chr20	32069304	32069505	202	*	Intron (ENST00000375862.7/ENSG00000101336.18, intron 1 of 12)	20	32052288	32072589	20302	1	ENSG00000101336.18	ENST00000470092.1	17016	3055	HCK	HCK proto-oncogene, Src family tyrosine kinase
chr6	27252035	27252236	202	*	Promoter (<=1kb)	6	27251662	27255381	3720	1	ENSG00000112812.16	ENST00000471463.5	373	10279	PRSS16	serine protease 16
chr16	15789031	15789232	202	*	Intron (ENST00000300036.6/ENSG00000133392.18, intron 4 of 40)	16	15790975	15792717	1743	2	ENSG00000280429.1	ENST00000624545.1	3485	NA	NA	NA
chr14	98819226	98819427	202	*	Distal Intergenic	14	98844896	98845597	702	1	ENSG00000237342.1	ENST00000421617.1	-25469	NA	NA	NA
chr6	41732225	41732426	202	*	Promoter (1-2kb)	6	41683978	41733690	49713	2	ENSG00000112561.19	ENST00000419396.6	1264	7942	TFEB	transcription factor EB
chr17	31676768	31676969	202	*	Distal Intergenic	17	31709568	31709859	292	1	ENSG00000266448.1	ENST00000578645.1	-32599	NA	NA	NA
chr12	6277264	6277465	202	*	Distal Intergenic	12	6270168	6270425	258	2	ENSG00000256103.2	ENST00000537967.1	-6839	NA	NA	NA
chr1	17531448	17531649	202	*	Distal Intergenic	1	17539698	17697869	158172	1	ENSG00000074964.17	ENST00000361221.8	-8049	55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
chr9	129571093	129571294	202	*	Distal Intergenic	9	129575117	129581295	6179	1	ENSG00000227619.3	ENST00000658659.1	-3823	NA	NA	NA
chr16	66460785	66460986	202	*	Intron (ENST00000536005.7/ENSG00000166546.14, intron 2 of 4)	16	66469714	66485503	15790	1	ENSG00000166546.14	ENST00000564819.5	-8728	146227	BEAN1	brain expressed associated with NEDD4 1
chr14	90521971	90522172	202	*	Downstream (2-3kb)	14	90489012	90491637	2626	2	ENSG00000259789.2	ENST00000567837.1	-30334	NA	NA	NA
chr4	38326599	38326800	202	*	Distal Intergenic	4	38286994	38287491	498	1	ENSG00000251642.1	ENST00000506010.1	39605	NA	NA	NA
chr1	12173055	12173256	202	*	Intron (ENST00000376259.7/ENSG00000028137.19, intron 1 of 9)	1	12167003	12209228	42226	1	ENSG00000028137.19	ENST00000492361.1	6052	7133	TNFRSF1B	TNF receptor superfamily member 1B
chr7	5265410	5265611	202	*	Distal Intergenic	7	5274369	5291766	17398	1	ENSG00000164638.11	ENST00000434816.5	-8758	222962	SLC29A4	solute carrier family 29 member 4
chr12	113108442	113108643	202	*	Intron (ENST00000546530.5/ENSG00000111344.11, intron 14 of 21)	12	113099512	113103099	3588	2	ENSG00000111344.11	ENST00000549444.5	-5343	8437	RASAL1	RAS protein activator like 1
chr17	49446829	49447030	202	*	Intron (ENST00000576461.1/ENSG00000262039.1, intron 2 of 2)	17	49457861	49461749	3889	2	ENSG00000249497.1	ENST00000509950.1	14719	101927207	LINC02075	long intergenic non-protein coding RNA 2075
chr2	11717731	11717932	202	*	Intron (ENST00000449576.6/ENSG00000134324.12, intron 2 of 21)	2	11721619	11724222	2604	2	ENSG00000203643.3	ENST00000430048.1	6290	NA	NA	NA
chr16	24142052	24142253	202	*	Intron (ENST00000321728.12/ENSG00000166501.14, intron 9 of 16)	16	24151685	24180845	29161	1	ENSG00000166501.14	ENST00000472066.1	-9432	5579	PRKCB	protein kinase C beta
chr7	6278842	6279043	202	*	Distal Intergenic	7	6187064	6272644	85581	2	ENSG00000008256.16	ENST00000482460.1	-6198	9265	CYTH3	cytohesin 3
chr8	132203577	132203778	202	*	Intron (ENST00000388996.10/ENSG00000184156.17, intron 1 of 14)	8	132120859	132187213	66355	2	ENSG00000184156.17	ENST00000621976.1	-16364	3786	KCNQ3	potassium voltage-gated channel subfamily Q member 3
chr12	109627693	109627894	202	*	Distal Intergenic	12	109662863	109663183	321	2	ENSG00000200794.1	ENST00000363924.1	35289	106479206	RN7SKP250	RN7SK pseudogene 250
chr19	5493245	5493446	202	*	Distal Intergenic	19	5455417	5456856	1440	1	ENSG00000105428.6	ENST00000222033.6	37828	148066	ZNRF4	zinc and ring finger 4
chr20	49394718	49394919	202	*	Intron (ENST00000637341.1/ENSG00000283529.1, intron 2 of 7)	20	49374800	49387005	12206	2	ENSG00000158445.10	ENST00000635210.1	-7713	3745	KCNB1	potassium voltage-gated channel subfamily B member 1
chr10	75656212	75656413	202	*	Intron (ENST00000611255.5/ENSG00000148655.15, intron 2 of 6)	10	75647509	76557377	909869	1	ENSG00000148655.15	ENST00000593699.5	8703	83938	LRMDA	leucine rich melanocyte differentiation associated
chr11	47989776	47989977	202	*	Intron (ENST00000613246.4/ENSG00000149177.13, intron 1 of 24)	11	47980727	48123700	142974	1	ENSG00000149177.13	ENST00000527952.1	9049	5795	PTPRJ	protein tyrosine phosphatase receptor type J
chr11	3203841	3204042	202	*	Distal Intergenic	11	3218332	3223131	4800	1	ENSG00000236301.5	ENST00000434798.1	-14290	283303	MRGPRG-AS1	MRGPRG antisense RNA 1
chr11	45025334	45025535	202	*	Intron (ENST00000654627.1/ENSG00000287984.1, intron 1 of 2)	11	45008266	45044053	35788	1	ENSG00000287984.1	ENST00000654627.1	17068	105376650	LOC105376650	uncharacterized LOC105376650
chr16	20182045	20182246	202	*	Distal Intergenic	16	20155648	20158391	2744	1	ENSG00000277211.1	ENST00000611227.1	26397	100131046	SALL4P3	spalt like transcription factor 4 pseudogene 3
chr1	15272065	15272266	202	*	Intron (ENST00000683790.1/ENSG00000142621.20, intron 2 of 33)	1	15287045	15289641	2597	1	ENSG00000142621.20	ENST00000462113.1	-14779	114827	FHAD1	forkhead associated phosphopeptide binding domain 1
chr17	31753932	31754133	202	*	Distal Intergenic	17	31759795	31761385	1591	1	ENSG00000265863.1	ENST00000584218.1	-5662	NA	NA	NA
chr20	46226747	46226948	202	*	Intron (ENST00000537909.4/ENSG00000149654.11, intron 4 of 11)	20	46209821	46220849	11029	2	ENSG00000149654.11	ENST00000474438.1	-5898	64405	CDH22	cadherin 22
chr15	65747362	65747563	202	*	Intron (ENST00000569304.1/ENSG00000103769.10, intron 1 of 2)	15	65661815	65761437	99623	2	ENSG00000174485.16	ENST00000635620.2	13874	10260	DENND4A	DENN domain containing 4A
chr10	70906595	70906796	202	*	Distal Intergenic	10	70883510	70888565	5056	2	ENSG00000166228.9	ENST00000299299.4	-18030	5092	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1
chr7	73645747	73645948	202	*	Distal Intergenic	7	73597645	73624543	26899	2	ENSG00000009950.16	ENST00000453275.1	-21204	51085	MLXIPL	MLX interacting protein like
chr16	8762345	8762546	202	*	Intron (ENST00000268251.13/ENSG00000183044.12, intron 6 of 15)	16	8765785	8768846	3062	1	ENSG00000183044.12	ENST00000564453.1	-3239	18	ABAT	4-aminobutyrate aminotransferase
chr4	40843739	40843940	202	*	Promoter (1-2kb)	4	40823644	40842516	18873	2	ENSG00000163697.17	ENST00000514920.5	-1223	323	APBB2	amyloid beta precursor protein binding family B member 2
chr1	12020107	12020308	202	*	Promoter (<=1kb)	1	12019498	12032045	12548	1	ENSG00000116691.11	ENST00000235332.6	609	60672	MIIP	migration and invasion inhibitory protein
chr8	141662987	141663188	202	*	Distal Intergenic	8	141582151	141584928	2778	1	ENSG00000287677.2	ENST00000673629.1	80836	NA	NA	NA
chr2	11872642	11872843	202	*	Intron (ENST00000438292.5/ENSG00000224184.6, intron 1 of 4)	2	11865885	12309959	444075	1	ENSG00000224184.6	ENST00000438292.5	6757	100506457	MIR3681HG	MIR3681 host gene
chr18	51653926	51654127	202	*	Distal Intergenic	18	51687525	51688209	685	2	ENSG00000265712.1	ENST00000577726.1	34082	100422053	LOC100422053	intraflagellar transport 57 homolog (Chlamydomonas) pseudogene
chr19	50311123	50311324	202	*	Promoter (<=1kb)	19	50310022	50310539	518	2	ENSG00000267815.1	ENST00000595563.1	-584	NA	NA	NA
chr15	97654000	97654201	202	*	Promoter (<=1kb)	15	97572186	97654464	82279	2	ENSG00000251209.9	ENST00000658023.1	263	91948	LINC00923	long intergenic non-protein coding RNA 923
chr7	5288670	5288871	202	*	Intron (ENST00000434816.5/ENSG00000164638.11, intron 2 of 4)	7	5283029	5304060	21032	1	ENSG00000164638.11	ENST00000406453.3	5641	222962	SLC29A4	solute carrier family 29 member 4
chr8	112218411	112218612	202	*	Distal Intergenic	8	112224048	112255928	31881	2	ENSG00000164796.18	ENST00000534172.1	37316	114788	CSMD3	CUB and Sushi multiple domains 3
chr19	47894743	47894944	202	*	Distal Intergenic	19	47870467	47886315	15849	2	ENSG00000105398.4	ENST00000222002.4	-8428	6822	SULT2A1	sulfotransferase family 2A member 1
chr3	72099511	72099712	202	*	Promoter (<=1kb)	3	71943592	72100112	156521	2	ENSG00000241163.8	ENST00000666244.1	400	285286	LINC00877	long intergenic non-protein coding RNA 877
chr9	125405981	125406182	202	*	Distal Intergenic	9	125417305	125417586	282	1	ENSG00000274510.1	ENST00000618720.1	-11123	NA	NA	NA
chr2	223612628	223612829	202	*	Distal Intergenic	2	223598906	223602361	3456	2	ENSG00000171951.5	ENST00000433889.1	-10267	7857	SCG2	secretogranin II
chr22	37742833	37743034	202	*	Intron (ENST00000644935.1/ENSG00000100106.22, intron 11 of 23)	22	37746233	37774140	27908	1	ENSG00000100106.22	ENST00000403663.6	-3199	11078	TRIOBP	TRIO and F-actin binding protein
chr12	113669601	113669802	202	*	Intron (ENST00000661760.1/ENSG00000249550.7, intron 3 of 3)	12	113744731	113757565	12835	2	ENSG00000249550.7	ENST00000653736.1	87763	100506465	LINC01234	long intergenic non-protein coding RNA 1234
chr22	32724359	32724560	202	*	Intron (ENST00000358763.7/ENSG00000185666.15, intron 6 of 13)	22	32783177	32784982	1806	1	ENSG00000229673.1	ENST00000444982.1	-58617	NA	NA	NA
chr16	82061352	82061553	202	*	Promoter (1-2kb)	16	82044336	82063222	18887	2	ENSG00000261235.1	ENST00000561826.1	1669	NA	NA	NA
chr12	113670850	113671051	202	*	Intron (ENST00000661760.1/ENSG00000249550.7, intron 3 of 3)	12	113744731	113757565	12835	2	ENSG00000249550.7	ENST00000653736.1	86514	100506465	LINC01234	long intergenic non-protein coding RNA 1234
chr19	48184656	48184857	202	*	Intron (ENST00000614654.2/ENSG00000185453.13, intron 3 of 3)	19	48171922	48174855	2934	1	ENSG00000185453.13	ENST00000593921.1	12734	374920	ZSWIM9	zinc finger SWIM-type containing 9
chr12	113980093	113980294	202	*	Distal Intergenic	12	113822057	113966325	144269	2	ENSG00000122965.11	ENST00000261741.10	-13768	9904	RBM19	RNA binding motif protein 19
chr1	156865968	156866169	202	*	Intron (ENST00000489021.6/ENSG00000198400.13, intron 2 of 2)	1	156860935	156865920	4986	1	ENSG00000198400.13	ENST00000675461.1	5033	4914	NTRK1	neurotrophic receptor tyrosine kinase 1
chr22	43439482	43439683	202	*	Intron (ENST00000417669.6/ENSG00000186732.14, intron 3 of 6)	22	43416755	43425225	8471	1	ENSG00000186732.14	ENST00000480239.1	22727	758	MPPED1	metallophosphoesterase domain containing 1
chr1	22825067	22825268	202	*	Intron (ENST00000544305.5/ENSG00000133216.17, intron 3 of 6)	1	22835713	22836849	1137	2	ENSG00000225952.1	ENST00000419644.1	11581	NA	NA	NA
chr12	117098205	117098406	202	*	Promoter (<=1kb)	12	117075297	117098655	23359	2	ENSG00000088992.18	ENST00000552139.1	249	54997	TESC	tescalcin
chr22	44544256	44544457	202	*	Distal Intergenic	22	44566965	44568247	1283	1	ENSG00000215333.3	ENST00000435622.1	-22508	642448	KRT18P23	keratin 18 pseudogene 23
chr15	93178752	93178953	202	*	Promoter (1-2kb)	15	93177269	93179999	2731	2	ENSG00000285663.1	ENST00000647994.1	1046	NA	NA	NA
chr7	100505313	100505514	202	*	Distal Intergenic	7	100509416	100520205	10790	1	ENSG00000225807.2	ENST00000664644.1	-3902	NA	NA	NA
chr9	105880592	105880793	202	*	Distal Intergenic	9	105850025	105851425	1401	1	ENSG00000228948.2	ENST00000602729.1	30567	NA	NA	NA
chr5	149605679	149605880	202	*	Promoter (<=1kb)	5	149606637	149606741	105	2	ENSG00000222213.1	ENST00000410281.1	861	106479826	RNU6-588P	RNA, U6 small nuclear 588, pseudogene
chr16	51040104	51040305	202	*	Promoter (1-2kb)	16	51035118	51038764	3647	2	ENSG00000260605.1	ENST00000568471.1	-1340	NA	NA	NA
chr8	142094226	142094427	202	*	Distal Intergenic	8	142089827	142091619	1793	1	ENSG00000261710.1	ENST00000562989.1	4399	NA	NA	NA
chr16	49021848	49022049	202	*	Distal Intergenic	16	49066567	49066729	163	2	ENSG00000260067.1	ENST00000570218.1	44680	107075243	MTND4LP25	MT-ND4L pseudogene 25
chr9	129481849	129482050	202	*	Promoter (<=1kb)	9	129480605	129482538	1934	2	ENSG00000261334.1	ENST00000565882.1	488	NA	NA	NA
chr1	60861644	60861845	202	*	Intron (ENST00000665290.1/ENSG00000231252.3, intron 1 of 5)	1	60865259	61455525	590267	1	ENSG00000162599.17	ENST00000371191.5	-3414	4774	NFIA	nuclear factor I A
chr5	168089583	168089784	202	*	Intron (ENST00000518659.5/ENSG00000145934.16, intron 7 of 28)	5	168128856	168130422	1567	1	ENSG00000279739.1	ENST00000624423.1	-39072	NA	NA	NA
chr20	57043512	57043713	202	*	Distal Intergenic	20	57105741	57107128	1388	1	ENSG00000231078.1	ENST00000442780.1	-62028	NA	NA	NA
chr17	66975326	66975527	202	*	Intron (ENST00000262138.4/ENSG00000075461.6, intron 1 of 3)	17	66964707	67033398	68692	1	ENSG00000075461.6	ENST00000262138.4	10619	27092	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4
chr20	57288067	57288268	202	*	Distal Intergenic	20	57266802	57280485	13684	1	ENSG00000226308.1	ENST00000426580.1	21265	NA	NA	NA
chr7	74509517	74509718	202	*	Promoter (1-2kb)	7	74508075	74559660	51586	1	ENSG00000006704.11	ENST00000489094.1	1442	9569	GTF2IRD1	GTF2I repeat domain containing 1
chr7	75735215	75735416	202	*	Intron (ENST00000336926.11/ENSG00000127946.17, intron 1 of 30)	7	75654413	75738935	84523	2	ENSG00000127946.17	ENST00000485723.1	3519	3092	HIP1	huntingtin interacting protein 1
chr2	84969771	84969972	202	*	Promoter (1-2kb)	2	84971093	85028056	56964	1	ENSG00000176407.18	ENST00000456682.1	-1121	56888	KCMF1	potassium channel modulatory factor 1
chr22	35623090	35623291	202	*	Promoter (<=1kb)	22	35606764	35623354	16591	2	ENSG00000198125.13	ENST00000359787.5	63	4151	MB	myoglobin
chr17	28499817	28500018	202	*	Intron (ENST00000481916.6/ENSG00000258472.9, intron 7 of 7)	17	28506243	28524731	18489	1	ENSG00000109101.8	ENST00000577936.1	-6225	8456	FOXN1	forkhead box N1
chr11	15885274	15885475	202	*	Distal Intergenic	11	15864452	15883653	19202	1	ENSG00000286960.1	ENST00000659436.1	20822	NA	NA	NA
chr17	34409428	34409629	202	*	Distal Intergenic	17	34360328	34363233	2906	2	ENSG00000108702.4	ENST00000225842.4	-46195	6346	CCL1	C-C motif chemokine ligand 1
chr20	44715024	44715225	202	*	Promoter (<=1kb)	20	44714922	44721511	6590	1	ENSG00000064205.11	ENST00000497421.1	102	8839	CCN5	cellular communication network factor 5
chr19	8194847	8195048	202	*	Distal Intergenic	19	8206736	8254602	47867	1	ENSG00000090661.12	ENST00000561008.5	-11688	79603	CERS4	ceramide synthase 4
chr22	44342428	44342629	202	*	Distal Intergenic	22	44365551	44366284	734	1	ENSG00000220702.1	ENST00000406912.1	-22922	NA	NA	NA
chr2	162074371	162074572	202	*	Promoter (<=1kb)	2	161992245	162074394	82150	2	ENSG00000197635.11	ENST00000676810.1	0	1803	DPP4	dipeptidyl peptidase 4
chr5	159450943	159451144	202	*	Exon (ENST00000635333.1/ENSG00000249738.10, exon 8 of 8)	5	159448556	159466276	17721	2	ENSG00000253298.2	ENST00000518418.1	15132	285627	LINC01845	long intergenic non-protein coding RNA 1845
chr6	167665820	167666021	202	*	Downstream (<1kb)	6	167644479	167658518	14040	2	ENSG00000287297.1	ENST00000670373.1	-7302	NA	NA	NA
chr16	84225221	84225422	202	*	Intron (ENST00000308251.6/ENSG00000168418.8, intron 2 of 2)	16	84235408	84239750	4343	2	ENSG00000168418.8	ENST00000568181.1	14328	93107	KCNG4	potassium voltage-gated channel modifier subfamily G member 4
chr12	108148752	108148953	202	*	Intron (ENST00000547525.6/ENSG00000075035.10, intron 1 of 8)	12	108131781	108195583	63803	1	ENSG00000075035.10	ENST00000551734.1	16971	9671	WSCD2	WSC domain containing 2
chr15	38072112	38072313	202	*	Promoter (<=1kb)	15	38071627	38072090	464	2	ENSG00000236914.4	ENST00000560819.1	-22	107984773	LINC01852	long intergenic non-protein coding RNA 1852
chr11	44808127	44808328	202	*	Intron (ENST00000533786.5/ENSG00000157570.12, intron 2 of 6)	11	44764426	44932421	167996	1	ENSG00000157570.12	ENST00000340160.7	43701	90139	TSPAN18	tetraspanin 18
chr12	108614106	108614307	202	*	Distal Intergenic	12	108622688	108624330	1643	2	ENSG00000110876.10	ENST00000388962.4	10023	6404	SELPLG	selectin P ligand
chr19	17843556	17843757	202	*	Promoter (<=1kb)	19	17826152	17844447	18296	2	ENSG00000105639.20	ENST00000527670.5	690	3718	JAK3	Janus kinase 3
chr22	36545688	36545889	202	*	Distal Intergenic	22	36552165	36552700	536	1	ENSG00000229971.1	ENST00000433970.1	-6276	NA	NA	NA
chr22	42649498	42649699	202	*	Promoter (<=1kb)	22	42617840	42649392	31553	2	ENSG00000100243.21	ENST00000352397.10	-106	1727	CYB5R3	cytochrome b5 reductase 3
chr12	42741883	42742084	202	*	Distal Intergenic	12	42693824	42717117	23294	1	ENSG00000257114.3	ENST00000655248.1	48059	105369739	LINC02450	long intergenic non-protein coding RNA 2450
chr5	172451493	172451694	202	*	Promoter (2-3kb)	5	172325000	172454308	129309	2	ENSG00000174705.13	ENST00000636523.1	2614	285590	SH3PXD2B	SH3 and PX domains 2B
chr17	77468516	77468717	202	*	Promoter (<=1kb)	17	77469068	77471045	1978	1	ENSG00000267263.1	ENST00000585369.1	-351	NA	NA	NA
chr21	33110382	33110583	202	*	Downstream (<1kb)	21	33111539	33122085	10547	2	ENSG00000226527.2	ENST00000655501.1	11502	101928107	LOC101928107	uncharacterized LOC101928107
chr8	128108851	128109052	202	*	Intron (ENST00000651587.1/ENSG00000249859.12, intron 6 of 10)	8	128120269	128187031	66763	1	ENSG00000249859.12	ENST00000650846.1	-11217	5820	PVT1	Pvt1 oncogene
chr3	123642168	123642369	202	*	Intron (ENST00000485162.5/ENSG00000239523.6, intron 3 of 3)	3	123640379	123649064	8686	2	ENSG00000065534.19	ENST00000514895.5	6695	4638	MYLK	myosin light chain kinase
chr22	35556240	35556441	202	*	Distal Intergenic	22	35540831	35553999	13169	1	ENSG00000100302.7	ENST00000216127.5	15409	23551	RASD2	RASD family member 2
chr10	114257421	114257622	202	*	Intron (ENST00000392982.8/ENSG00000165816.13, intron 4 of 13)	10	114246074	114246714	641	1	ENSG00000230165.1	ENST00000454983.1	11347	NA	NA	NA
chr15	101148248	101148449	202	*	Distal Intergenic	15	101168530	101170821	2292	1	ENSG00000259182.5	ENST00000557903.5	-20081	NA	NA	NA
chr19	8075527	8075728	202	*	Intron (ENST00000651877.1/ENSG00000142449.13, intron 59 of 63)	19	8074766	8081056	6291	2	ENSG00000142449.13	ENST00000595036.1	5328	84467	FBN3	fibrillin 3
chr7	1389694	1389895	202	*	Distal Intergenic	7	1428465	1437611	9147	2	ENSG00000164877.19	ENST00000493998.1	47716	79778	MICALL2	MICAL like 2
chr7	72407102	72407303	202	*	Intron (ENST00000395275.7/ENSG00000183166.11, intron 1 of 6)	7	71779491	72412338	632848	2	ENSG00000183166.11	ENST00000395275.7	5035	83698	CALN1	calneuron 1
chr3	14542761	14542962	202	*	Promoter (<=1kb)	3	14489111	14542081	52971	2	ENSG00000144596.13	ENST00000619221.4	-680	80852	GRIP2	glutamate receptor interacting protein 2
chr7	2903288	2903489	202	*	Downstream (2-3kb)	7	2917290	2923040	5751	2	ENSG00000198286.10	ENST00000480332.1	19551	84433	CARD11	caspase recruitment domain family member 11
chr11	47334153	47334354	202	*	Intron (ENST00000256993.8/ENSG00000134571.11, intron 25 of 32)	11	47328142	47329406	1265	1	ENSG00000110514.19	ENST00000469699.1	6011	8567	MADD	MAP kinase activating death domain
chr11	75527245	75527446	202	*	Promoter (1-2kb)	11	75434640	75525941	91302	2	ENSG00000158555.15	ENST00000336898.8	-1304	81544	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5
chr15	66754958	66755159	202	*	Intron (ENST00000288840.10/ENSG00000137834.15, intron 3 of 3)	15	66740445	66741151	707	1	ENSG00000274995.1	ENST00000612806.1	14513	NA	NA	NA
chr19	18118739	18118940	202	*	Intron (ENST00000262811.10/ENSG00000099308.10, intron 2 of 26)	19	18123399	18124132	734	1	ENSG00000099308.10	ENST00000601226.2	-4459	23031	MAST3	microtubule associated serine/threonine kinase 3
chr22	44351202	44351403	202	*	Distal Intergenic	22	44365551	44366284	734	1	ENSG00000220702.1	ENST00000406912.1	-14148	NA	NA	NA
