seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr6	40734668	40734873	206	*	Distal Intergenic	6	40713411	40715363	1953	2	ENSG00000237947.1	ENST00000438818.1	-19305	NA	NA	NA
chr6	40804890	40805110	221	*	Distal Intergenic	6	40713411	40715363	1953	2	ENSG00000237947.1	ENST00000438818.1	-89527	NA	NA	NA
chr6	41428910	41429123	214	*	Distal Intergenic	6	41405819	41406561	743	1	ENSG00000280371.1	ENST00000623968.1	23091	NA	NA	NA
chr6	41447016	41447224	209	*	Distal Intergenic	6	41405819	41406561	743	1	ENSG00000280371.1	ENST00000623968.1	41197	NA	NA	NA
chr6	41500630	41500885	256	*	Promoter (1-2kb)	6	41502444	41519852	17409	1	ENSG00000226917.6	ENST00000416951.5	-1559	103106903	LINC01276	long intergenic non-protein coding RNA 1276
chr6	41676053	41676281	229	*	Distal Intergenic	6	41666906	41667649	744	1	ENSG00000230913.1	ENST00000443470.1	9147	NA	NA	NA
chr6	41692861	41693090	230	*	Promoter (1-2kb)	6	41683978	41691476	7499	2	ENSG00000112561.19	ENST00000343317.11	-1385	7942	TFEB	transcription factor EB
chr6	41732225	41732449	225	*	Promoter (1-2kb)	6	41683978	41733690	49713	2	ENSG00000112561.19	ENST00000419396.6	1241	7942	TFEB	transcription factor EB
chr6	41763676	41763890	215	*	Promoter (<=1kb)	6	41764292	41764460	169	2	ENSG00000269387.1	ENST00000593368.1	570	NA	NA	NA
chr6	42152649	42152858	210	*	Promoter (2-3kb)	6	42155406	42179403	23998	1	ENSG00000048545.17	ENST00000654459.1	-2548	2978	GUCA1A	guanylate cyclase activator 1A
chr6	42171953	42172155	203	*	Promoter (1-2kb)	6	42173364	42180056	6693	1	ENSG00000048545.17	ENST00000372958.2	-1209	2978	GUCA1A	guanylate cyclase activator 1A
chr6	43305001	43305233	233	*	Promoter (1-2kb)	6	43305513	43306461	949	2	ENSG00000146215.14	ENST00000451294.5	1228	401262	CRIP3	cysteine rich protein 3
chr6	43988890	43989098	209	*	Distal Intergenic	6	44000580	44005150	4571	1	ENSG00000181577.16	ENST00000442114.6	-11482	221416	C6orf223	chromosome 6 open reading frame 223
chr6	44038622	44038855	234	*	Intron (ENST00000422059.5/ENSG00000237686.7, intron 1 of 4)	6	44058792	44089288	30497	1	ENSG00000231881.2	ENST00000665400.1	-19937	NA	NA	NA
chr6	44224496	44224706	211	*	Promoter (<=1kb)	6	44223821	44229923	6103	1	ENSG00000112759.19	ENST00000645692.1	675	2030	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)
chr6	44462908	44463123	216	*	Distal Intergenic	6	44435641	44435722	82	1	ENSG00000266619.1	ENST00000583943.1	27267	100616352	MIR4642	microRNA 4642
chr6	53159611	53159820	210	*	Distal Intergenic	6	53153795	53153898	104	2	ENSG00000253026.1	ENST00000517217.1	-5713	106479771	RNU6-464P	RNA, U6 small nuclear 464, pseudogene
chr6	60571766	60571990	225	*	Distal Intergenic	6	60719222	60720196	975	2	ENSG00000277172.1	ENST00000613707.1	148206	100131935	GAPDHP41	glyceraldehyde 3 phosphate dehydrogenase pseudogene 41
chr6	63395013	63395238	226	*	Promoter (1-2kb)	6	63395007	63397106	2100	2	ENSG00000218274.2	ENST00000403446.2	1868	NA	NA	NA
chr6	84929304	84929527	224	*	Distal Intergenic	6	84966397	84966625	229	2	ENSG00000216523.1	ENST00000401925.1	37098	NA	NA	NA
chr6	87942037	87942240	204	*	Distal Intergenic	6	87891424	87891869	446	1	ENSG00000271114.1	ENST00000604960.1	50613	NA	NA	NA
chr6	90403952	90404202	251	*	Distal Intergenic	6	90345219	90362632	17414	1	ENSG00000260271.3	ENST00000569865.1	58733	NA	NA	NA
chr6	105783423	105783637	215	*	Intron (ENST00000644129.1/ENSG00000284999.1, intron 3 of 3)	6	105679378	105893041	213664	2	ENSG00000284999.1	ENST00000644129.1	109404	NA	NA	NA
chr6	106476828	106477052	225	*	Intron (ENST00000633556.3/ENSG00000112297.18, intron 2 of 21)	6	106461464	106513039	51576	1	ENSG00000112297.18	ENST00000651520.1	15364	202	CRYBG1	crystallin beta-gamma domain containing 1
chr6	108163253	108163463	211	*	Promoter (2-3kb)	6	108044831	108165840	121010	2	ENSG00000081087.15	ENST00000440575.6	2377	28962	OSTM1	osteoclastogenesis associated transmembrane protein 1
chr6	116210390	116210623	234	*	Intron (ENST00000319550.9/ENSG00000178425.14, intron 6 of 11)	6	116244187	116244728	542	2	ENSG00000236326.1	ENST00000457319.1	34105	NA	NA	NA
chr6	121647927	121648128	202	*	Distal Intergenic	6	121653795	121654690	896	1	ENSG00000218180.2	ENST00000406156.2	-5667	NA	NA	NA
chr6	131792254	131792459	206	*	Promoter (<=1kb)	6	131792172	131792231	60	1	ENSG00000266807.1	ENST00000580314.1	82	100616455	MIR548H5	microRNA 548h-5
chr6	133467214	133467420	207	*	Intron (ENST00000452339.6/ENSG00000112319.20, intron 9 of 18)	6	133462713	133513029	50317	1	ENSG00000112319.20	ENST00000532518.1	4501	2070	EYA4	EYA transcriptional coactivator and phosphatase 4
chr6	134178512	134178724	213	*	Promoter (<=1kb)	6	134169881	134177905	8025	2	ENSG00000118515.12	ENST00000528577.5	-607	6446	SGK1	serum/glucocorticoid regulated kinase 1
chr6	137876678	137876886	209	*	Promoter (<=1kb)	6	137875838	137878525	2688	1	ENSG00000118503.15	ENST00000485192.1	840	7128	TNFAIP3	TNF alpha induced protein 3
chr6	139895261	139895483	223	*	Distal Intergenic	6	139856104	139877391	21288	2	ENSG00000225148.1	ENST00000445585.1	-17870	NA	NA	NA
chr6	147744121	147744329	209	*	Promoter (<=1kb)	6	147741434	147743324	1891	2	ENSG00000226249.1	ENST00000448909.1	-797	105378044	LOC105378044	uncharacterized LOC105378044
chr6	148217166	148217396	231	*	Distal Intergenic	6	148272304	148440694	168391	1	ENSG00000111961.18	ENST00000367469.5	-54908	23328	SASH1	SAM and SH3 domain containing 1
chr6	149433495	149433704	210	*	Distal Intergenic	6	149447658	149449380	1723	2	ENSG00000178199.14	ENST00000498662.1	15676	340152	ZC3H12D	zinc finger CCCH-type containing 12D
chr6	151113718	151113924	207	*	Intron (ENST00000415477.1/ENSG00000223598.1, intron 4 of 4)	6	151099529	151099933	405	1	ENSG00000219747.1	ENST00000405720.1	14189	NA	NA	NA
chr6	154461462	154461680	219	*	Intron (ENST00000673182.1/ENSG00000288520.1, intron 1 of 21)	6	154477982	154479593	1612	1	ENSG00000286553.1	ENST00000657099.1	-16302	NA	NA	NA
chr6	155104141	155104350	210	*	Intron (ENST00000461783.7/ENSG00000146426.19, intron 4 of 28)	6	155121916	155129810	7895	1	ENSG00000146426.19	ENST00000535583.1	-17566	26230	TIAM2	TIAM Rac1 associated GEF 2
chr6	157247200	157247412	213	*	Distal Intergenic	6	157206617	157209150	2534	1	ENSG00000049618.24	ENST00000635928.1	40583	57492	ARID1B	AT-rich interaction domain 1B
chr6	157479087	157479291	205	*	Intron (ENST00000414563.6/ENSG00000175048.17, intron 1 of 8)	6	157529132	157529200	69	1	ENSG00000266617.1	ENST00000577768.1	-49841	100500899	MIR3692	microRNA 3692
chr6	158026247	158026461	215	*	Promoter (<=1kb)	6	158027367	158029406	2040	1	ENSG00000078269.15	ENST00000640569.1	-906	8871	SYNJ2	synaptojanin 2
chr6	159113888	159114098	211	*	Intron (ENST00000642586.1/ENSG00000224478.3, intron 3 of 4)	6	159108685	159116246	7562	1	ENSG00000224478.3	ENST00000653957.1	5203	NA	NA	NA
chr6	165842625	165842828	204	*	Intron (ENST00000678161.1/ENSG00000112541.18, intron 1 of 23)	6	165893842	165896237	2396	2	ENSG00000112541.18	ENST00000672224.1	53409	10846	PDE10A	phosphodiesterase 10A
chr6	167665820	167666021	202	*	Downstream (<1kb)	6	167644479	167658518	14040	2	ENSG00000287297.1	ENST00000670373.1	-7302	NA	NA	NA
chr7	110630	110833	204	*	Distal Intergenic	7	70972	95683	24712	2	ENSG00000232325.4	ENST00000465755.2	-14947	NA	NA	NA
chr7	544540	544752	213	*	Distal Intergenic	7	561958	565619	3662	1	ENSG00000229380.1	ENST00000453149.1	-17206	101927000	PRKAR1B-AS2	PRKAR1B antisense RNA 2
chr7	555607	555833	227	*	Intron (ENST00000544935.5/ENSG00000188191.15, intron 9 of 10)	7	561958	565619	3662	1	ENSG00000229380.1	ENST00000453149.1	-6125	101927000	PRKAR1B-AS2	PRKAR1B antisense RNA 2
chr7	619385	619605	221	*	Intron (ENST00000544935.5/ENSG00000188191.15, intron 4 of 10)	7	603185	608482	5298	1	ENSG00000237181.1	ENST00000429872.1	16200	NA	NA	NA
chr7	1254658	1254868	211	*	Distal Intergenic	7	1267353	1269267	1915	1	ENSG00000233082.1	ENST00000453798.1	-12485	NA	NA	NA
chr7	1332818	1333023	206	*	Distal Intergenic	7	1267353	1269267	1915	1	ENSG00000233082.1	ENST00000453798.1	65465	NA	NA	NA
chr7	1348173	1348399	227	*	Distal Intergenic	7	1267353	1269267	1915	1	ENSG00000233082.1	ENST00000453798.1	80820	NA	NA	NA
chr7	1368462	1368674	213	*	Distal Intergenic	7	1428465	1437611	9147	2	ENSG00000164877.19	ENST00000493998.1	68937	79778	MICALL2	MICAL like 2
chr7	1389694	1389898	205	*	Distal Intergenic	7	1428465	1437611	9147	2	ENSG00000164877.19	ENST00000493998.1	47713	79778	MICALL2	MICAL like 2
chr7	1408549	1408772	224	*	Distal Intergenic	7	1428465	1437611	9147	2	ENSG00000164877.19	ENST00000493998.1	28839	79778	MICALL2	MICAL like 2
chr7	1413233	1413439	207	*	Distal Intergenic	7	1428465	1437611	9147	2	ENSG00000164877.19	ENST00000493998.1	24172	79778	MICALL2	MICAL like 2
chr7	1414329	1414530	202	*	Distal Intergenic	7	1428465	1437611	9147	2	ENSG00000164877.19	ENST00000493998.1	23081	79778	MICALL2	MICAL like 2
chr7	1464822	1465035	214	*	Promoter (2-3kb)	7	1464497	1467522	3026	2	ENSG00000273230.1	ENST00000609755.1	2487	NA	NA	NA
chr7	1587736	1587969	234	*	Exon (ENST00000437621.6/ENSG00000230487.8, exon 4 of 4)	7	1567613	1571005	3393	2	ENSG00000157778.9	ENST00000252329.3	-16731	84262	PSMG3	proteasome assembly chaperone 3
chr7	1599604	1599808	205	*	Distal Intergenic	7	1614590	1615325	736	1	ENSG00000230444.1	ENST00000412727.1	-14782	NA	NA	NA
chr7	1692644	1692999	356	*	Promoter (<=1kb)	7	1691906	1692450	545	2	ENSG00000234977.1	ENST00000450458.1	-194	NA	NA	NA
chr7	2399953	2400170	218	*	Distal Intergenic	7	2403588	2448483	44896	1	ENSG00000136213.10	ENST00000258711.7	-3418	55501	CHST12	carbohydrate sulfotransferase 12
chr7	2400342	2400544	203	*	Distal Intergenic	7	2403588	2448483	44896	1	ENSG00000136213.10	ENST00000258711.7	-3044	55501	CHST12	carbohydrate sulfotransferase 12
chr7	2403002	2403220	219	*	Promoter (<=1kb)	7	2403588	2448483	44896	1	ENSG00000136213.10	ENST00000258711.7	-368	55501	CHST12	carbohydrate sulfotransferase 12
chr7	2403787	2403989	203	*	Promoter (<=1kb)	7	2404099	2433375	29277	1	ENSG00000136213.10	ENST00000432336.1	-110	55501	CHST12	carbohydrate sulfotransferase 12
chr7	2503331	2503535	205	*	Distal Intergenic	7	2512529	2528427	15899	1	ENSG00000106003.13	ENST00000402506.5	-8994	3955	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
chr7	2631170	2631381	212	*	Promoter (<=1kb)	7	2631986	2664802	32817	1	ENSG00000136295.15	ENST00000258796.12	-605	80727	TTYH3	tweety family member 3
chr7	2691260	2691466	207	*	Intron (ENST00000312371.8/ENSG00000174945.14, intron 1 of 6)	7	2688202	2719683	31482	1	ENSG00000174945.14	ENST00000683327.1	3058	155185	AMZ1	archaelysin family metallopeptidase 1
chr7	2903286	2903489	204	*	Downstream (2-3kb)	7	2917290	2923040	5751	2	ENSG00000198286.10	ENST00000480332.1	19551	84433	CARD11	caspase recruitment domain family member 11
chr7	2972661	2972868	208	*	Intron (ENST00000396946.9/ENSG00000198286.10, intron 1 of 24)	7	2999094	2999394	301	1	ENSG00000201794.1	ENST00000364924.1	-26226	106480873	RN7SKP130	RN7SK pseudogene 130
chr7	3152805	3153020	216	*	Intron (ENST00000458648.5/ENSG00000217455.8, intron 1 of 1)	7	3140234	3158255	18022	2	ENSG00000217455.8	ENST00000458648.5	5235	NA	NA	NA
chr7	3238470	3238682	213	*	Distal Intergenic	7	3196626	3198256	1631	2	ENSG00000231892.1	ENST00000414126.1	-40214	NA	NA	NA
chr7	3790913	3791121	209	*	Intron (ENST00000404826.7/ENSG00000146555.19, intron 4 of 44)	7	3642815	3643784	970	2	ENSG00000236510.1	ENST00000427920.1	-147129	NA	NA	NA
chr7	4479577	4479799	223	*	Distal Intergenic	7	4511959	4512033	75	2	ENSG00000261809.1	ENST00000566950.1	32234	106480749	CYP3A54P	cytochrome P450 family 3 subfamily A member 54, pseudogene
chr7	4934704	4934917	214	*	Intron (ENST00000406755.5/ENSG00000136297.15, intron 1 of 7)	7	4905998	4959187	53190	2	ENSG00000136297.15	ENST00000401401.8	24270	221938	MMD2	monocyte to macrophage differentiation associated 2
chr7	4943466	4943716	251	*	Intron (ENST00000406755.5/ENSG00000136297.15, intron 1 of 7)	7	4905998	4959187	53190	2	ENSG00000136297.15	ENST00000401401.8	15471	221938	MMD2	monocyte to macrophage differentiation associated 2
chr7	5265406	5265611	206	*	Distal Intergenic	7	5274369	5291766	17398	1	ENSG00000164638.11	ENST00000434816.5	-8758	222962	SLC29A4	solute carrier family 29 member 4
chr7	5274058	5274282	225	*	Promoter (<=1kb)	7	5274369	5291766	17398	1	ENSG00000164638.11	ENST00000434816.5	-87	222962	SLC29A4	solute carrier family 29 member 4
chr7	5274497	5274714	218	*	Promoter (<=1kb)	7	5274369	5291766	17398	1	ENSG00000164638.11	ENST00000434816.5	128	222962	SLC29A4	solute carrier family 29 member 4
chr7	5287479	5287694	216	*	Intron (ENST00000434816.5/ENSG00000164638.11, intron 1 of 4)	7	5283029	5304060	21032	1	ENSG00000164638.11	ENST00000406453.3	4450	222962	SLC29A4	solute carrier family 29 member 4
chr7	5288670	5288871	202	*	Intron (ENST00000434816.5/ENSG00000164638.11, intron 2 of 4)	7	5283029	5304060	21032	1	ENSG00000164638.11	ENST00000406453.3	5641	222962	SLC29A4	solute carrier family 29 member 4
chr7	5391031	5391243	213	*	Intron (ENST00000399537.8/ENSG00000182095.15, intron 3 of 29)	7	5376114	5388029	11916	2	ENSG00000182095.15	ENST00000413081.1	-3002	84629	TNRC18	trinucleotide repeat containing 18
chr7	5454582	5454799	218	*	Intron (ENST00000415009.5/ENSG00000155034.19, intron 4 of 6)	7	5475804	5479811	4008	1	ENSG00000230733.2	ENST00000444210.2	-21005	NA	NA	NA
chr7	5580764	5580974	211	*	Distal Intergenic	7	5592816	5606655	13840	1	ENSG00000075618.18	ENST00000382361.8	-11842	6624	FSCN1	fascin actin-bundling protein 1
chr7	5595193	5595400	208	*	Promoter (<=1kb)	7	5594686	5603998	9313	1	ENSG00000075618.18	ENST00000405801.2	507	6624	FSCN1	fascin actin-bundling protein 1
chr7	6077230	6077452	223	*	Distal Intergenic	7	6080704	6084660	3957	1	ENSG00000231704.6	ENST00000670544.1	-3252	NA	NA	NA
chr7	6278839	6279043	205	*	Distal Intergenic	7	6187064	6272644	85581	2	ENSG00000008256.16	ENST00000482460.1	-6195	9265	CYTH3	cytohesin 3
chr7	12647406	12647609	204	*	Intron (ENST00000341757.9/ENSG00000006747.15, intron 12 of 14)	7	12654179	12654985	807	1	ENSG00000229233.1	ENST00000437088.1	-6570	NA	NA	NA
chr7	24501883	24502104	222	*	Distal Intergenic	7	24537332	24537438	107	1	ENSG00000206877.1	ENST00000384150.1	-35228	106480051	RNU6-1103P	RNA, U6 small nuclear 1103, pseudogene
chr7	27115234	27115473	240	*	Promoter (<=1kb)	7	27115348	27123377	8030	1	ENSG00000253552.8	ENST00000517635.2	0	NA	NA	NA
chr7	27184764	27185011	248	*	Promoter (<=1kb)	7	27184671	27189169	4499	1	ENSG00000240990.10	ENST00000522863.2	93	221883	HOXA11-AS	HOXA11 antisense RNA
chr7	29807129	29807355	227	*	Promoter (<=1kb)	7	29806554	29917066	110513	1	ENSG00000122574.11	ENST00000242140.9	575	644150	WIPF3	WAS/WASL interacting protein family member 3
chr7	29990119	29990413	295	*	Promoter (<=1kb)	7	29923857	29990289	66433	2	ENSG00000136193.17	ENST00000434476.6	0	9805	SCRN1	secernin 1
chr7	30149967	30150171	205	*	Intron (ENST00000324453.13/ENSG00000180354.16, intron 2 of 2)	7	30145801	30162760	16960	1	ENSG00000180354.16	ENST00000324489.5	4166	222166	MTURN	maturin, neural progenitor differentiation regulator homolog
chr7	30730179	30730388	210	*	Intron (ENST00000484180.1/ENSG00000241644.2, intron 1 of 3)	7	30742431	30742818	388	2	ENSG00000223419.1	ENST00000425261.1	12430	NA	NA	NA
chr7	30934803	30935014	212	*	Distal Intergenic	7	30938669	30968879	30211	1	ENSG00000106128.19	ENST00000466427.1	-3655	2692	GHRHR	growth hormone releasing hormone receptor
chr7	31051569	31051939	371	*	Promoter (<=1kb)	7	31052308	31111474	59167	1	ENSG00000078549.15	ENST00000304166.9	-369	117	ADCYAP1R1	ADCYAP receptor type I
chr7	31058798	31059013	216	*	Promoter (1-2kb)	7	31056931	31078055	21125	1	ENSG00000078549.15	ENST00000431811.5	1867	117	ADCYAP1R1	ADCYAP receptor type I
chr7	32164495	32164697	203	*	Intron (ENST00000396193.5/ENSG00000154678.18, intron 3 of 18)	7	31873332	32078010	204679	2	ENSG00000154678.18	ENST00000464881.1	-86485	5137	PDE1C	phosphodiesterase 1C
chr7	34015139	34015368	230	*	Intron (ENST00000436222.6/ENSG00000164619.10, intron 5 of 5)	7	34019855	34154486	134632	1	ENSG00000164619.10	ENST00000647703.1	-4487	168667	BMPER	BMP binding endothelial regulator
chr7	34612722	34612931	210	*	Intron (ENST00000419766.5/ENSG00000197085.11, intron 2 of 4)	7	34658218	34849978	191761	1	ENSG00000187258.14	ENST00000360581.6	-45287	387129	NPSR1	neuropeptide S receptor 1
chr7	34748414	34748630	217	*	Intron (ENST00000360581.6/ENSG00000187258.14, intron 2 of 8)	7	34750253	34752053	1801	2	ENSG00000230356.1	ENST00000432906.1	3423	100421175	NCAPD2P1	non-SMC condensin I complex subunit D2 pseudogene 1
chr7	36103929	36104145	217	*	Distal Intergenic	7	36109024	36110872	1849	2	ENSG00000228815.1	ENST00000419108.1	6727	100631260	MARK2P13	microtubule affinity regulating kinase 2 pseudogene 13
chr7	37261154	37261361	208	*	Intron (ENST00000310758.9/ENSG00000155849.16, intron 5 of 21)	7	37133006	37224919	91914	2	ENSG00000155849.16	ENST00000487336.1	-36235	9844	ELMO1	engulfment and cell motility 1
chr7	41437086	41437301	216	*	Distal Intergenic	7	41689516	41692564	3049	2	ENSG00000122641.11	ENST00000464515.1	255263	3624	INHBA	inhibin subunit beta A
chr7	41925847	41926054	208	*	Distal Intergenic	7	41972440	41977922	5483	2	ENSG00000106571.15	ENST00000464291.1	51868	2737	GLI3	GLI family zinc finger 3
chr7	41955965	41956171	207	*	Distal Intergenic	7	41972440	41977922	5483	2	ENSG00000106571.15	ENST00000464291.1	21751	2737	GLI3	GLI family zinc finger 3
chr7	44019115	44019358	244	*	Promoter (<=1kb)	7	43940895	44019149	78255	2	ENSG00000214783.9	ENST00000427076.5	0	84820	POLR2J4	RNA polymerase II subunit J4, pseudogene
chr7	44095390	44095603	214	*	Distal Intergenic	7	44104345	44114560	10216	1	ENSG00000106624.11	ENST00000223357.8	-8742	165	AEBP1	AE binding protein 1
chr7	44334275	44334509	235	*	Promoter (<=1kb)	7	44219351	44334577	115227	2	ENSG00000058404.20	ENST00000497584.5	68	816	CAMK2B	calcium/calmodulin dependent protein kinase II beta
chr7	44650322	44650535	214	*	Intron (ENST00000439616.6/ENSG00000105953.15, intron 2 of 19)	7	44666621	44675245	8625	1	ENSG00000105953.15	ENST00000459672.5	-16086	4967	OGDH	oxoglutarate dehydrogenase
chr7	44968177	44968391	215	*	Intron (ENST00000258787.12/ENSG00000136286.16, intron 12 of 21)	7	44962666	44975106	12441	2	ENSG00000136286.16	ENST00000488554.5	6715	64005	MYO1G	myosin IG
chr7	45720797	45721076	280	*	3' UTR	7	45723780	45728310	4531	2	ENSG00000214765.8	ENST00000444755.5	7234	641977	SEPTIN7P2	septin 7 pseudogene 2
chr7	55065169	55065423	255	*	Intron (ENST00000344576.7/ENSG00000146648.20, intron 1 of 15)	7	55109723	55146724	37002	1	ENSG00000146648.20	ENST00000450046.1	-44300	1956	EGFR	epidermal growth factor receptor
chr7	57228264	57228495	232	*	Promoter (1-2kb)	7	57227001	57227066	66	1	ENSG00000238431.1	ENST00000459600.1	1263	106480826	RNU7-157P	RNA, U7 small nuclear 157 pseudogene
chr7	57328825	57329042	218	*	Distal Intergenic	7	57270839	57275197	4359	1	ENSG00000274299.1	ENST00000614168.1	57986	NA	NA	NA
chr7	57341488	57341698	211	*	Distal Intergenic	7	57404172	57412039	7868	1	ENSG00000260653.6	ENST00000660259.1	-62474	100653233	LOC100653233	uncharacterized LOC100653233
chr7	57341758	57341995	238	*	Distal Intergenic	7	57404172	57412039	7868	1	ENSG00000260653.6	ENST00000660259.1	-62177	100653233	LOC100653233	uncharacterized LOC100653233
chr7	66537995	66538228	234	*	Intron (ENST00000448776.1/ENSG00000234500.1, intron 7 of 7)	7	66526088	66542549	16462	2	ENSG00000229180.7	ENST00000449307.3	4321	493754	GS1-124K5.11	RAB guanine nucleotide exchange factor 1 pseudogene
chr7	67341416	67341619	204	*	Intron (ENST00000647855.1/ENSG00000106610.15, intron 9 of 9)	7	67335976	67340024	4049	1	ENSG00000106610.15	ENST00000430244.1	5440	64940	STAG3L4	stromal antigen 3-like 4 (pseudogene)
chr7	68478411	68478640	230	*	Distal Intergenic	7	68234123	68319676	85554	2	ENSG00000226829.2	ENST00000669425.1	-158735	105375341	LOC105375341	uncharacterized LOC105375341
chr7	68828394	68828605	212	*	Distal Intergenic	7	68723911	68724048	138	2	ENSG00000222428.1	ENST00000410496.1	-104346	100873489	RNA5SP231	RNA, 5S ribosomal pseudogene 231
chr7	68847627	68847874	248	*	Distal Intergenic	7	68723911	68724048	138	2	ENSG00000222428.1	ENST00000410496.1	-123579	100873489	RNA5SP231	RNA, 5S ribosomal pseudogene 231
chr7	69319311	69319524	214	*	Intron (ENST00000435148.1/ENSG00000225718.2, intron 1 of 2)	7	69330698	69331378	681	2	ENSG00000230654.1	ENST00000447065.1	11854	107075290	MTCO2P25	MT-CO2 pseudogene 25
chr7	70666078	70666281	204	*	Intron (ENST00000644939.1/ENSG00000158321.18, intron 5 of 18)	7	70694058	70791126	97069	1	ENSG00000158321.18	ENST00000644359.1	-27777	26053	AUTS2	activator of transcription and developmental regulator AUTS2
chr7	71127639	71127842	204	*	Distal Intergenic	7	71132144	71713599	581456	1	ENSG00000185274.12	ENST00000333538.10	-4302	64409	GALNT17	polypeptide N-acetylgalactosaminyltransferase 17
chr7	71830644	71830876	233	*	Intron (ENST00000329008.9/ENSG00000183166.11, intron 4 of 5)	7	71779492	71810495	31004	2	ENSG00000183166.11	ENST00000405452.3	-20149	83698	CALN1	calneuron 1
chr7	72407102	72407330	229	*	Intron (ENST00000395275.7/ENSG00000183166.11, intron 1 of 6)	7	71779491	72412338	632848	2	ENSG00000183166.11	ENST00000395275.7	5008	83698	CALN1	calneuron 1
chr7	73615070	73615271	202	*	Promoter (<=1kb)	7	73605910	73616161	10252	2	ENSG00000009950.16	ENST00000456640.1	890	51085	MLXIPL	MLX interacting protein like
chr7	73645733	73645948	216	*	Distal Intergenic	7	73597645	73624543	26899	2	ENSG00000009950.16	ENST00000453275.1	-21190	51085	MLXIPL	MLX interacting protein like
chr7	74033044	74033258	215	*	Intron (ENST00000445912.5/ENSG00000049540.18, intron 1 of 31)	7	74028188	74068700	40513	1	ENSG00000049540.18	ENST00000320399.10	4856	2006	ELN	elastin
chr7	74059631	74059858	228	*	Promoter (2-3kb)	7	74059576	74062284	2709	2	ENSG00000232415.1	ENST00000435932.1	2426	NA	NA	NA
chr7	74088102	74088332	231	*	Intron (ENST00000418310.5/ENSG00000106683.15, intron 2 of 15)	7	74083991	74121301	37311	1	ENSG00000106683.15	ENST00000435201.5	4111	3984	LIMK1	LIM domain kinase 1
chr7	74320993	74321199	207	*	Intron (ENST00000223398.11/ENSG00000106665.16, intron 2 of 16)	7	74289475	74405930	116456	1	ENSG00000106665.16	ENST00000361545.9	31518	7461	CLIP2	CAP-Gly domain containing linker protein 2
chr7	74362822	74363035	214	*	Intron (ENST00000223398.11/ENSG00000106665.16, intron 7 of 16)	7	74376070	74381041	4972	1	ENSG00000106665.16	ENST00000487091.1	-13035	7461	CLIP2	CAP-Gly domain containing linker protein 2
chr7	74449793	74450004	212	*	Distal Intergenic	7	74453790	74602590	148801	1	ENSG00000006704.11	ENST00000265755.7	-3786	9569	GTF2IRD1	GTF2I repeat domain containing 1
chr7	74465361	74465565	205	*	Intron (ENST00000265755.7/ENSG00000006704.11, intron 1 of 26)	7	74453970	74602604	148635	1	ENSG00000006704.11	ENST00000455841.6	11391	9569	GTF2IRD1	GTF2I repeat domain containing 1
chr7	74474528	74474758	231	*	Intron (ENST00000265755.7/ENSG00000006704.11, intron 1 of 26)	7	74487428	74487540	113	2	ENSG00000238391.1	ENST00000459153.1	12782	100873491	RNA5SP233	RNA, 5S ribosomal pseudogene 233
chr7	74509517	74509720	204	*	Promoter (1-2kb)	7	74508075	74559660	51586	1	ENSG00000006704.11	ENST00000489094.1	1442	9569	GTF2IRD1	GTF2I repeat domain containing 1
chr7	74566642	74566867	226	*	Intron (ENST00000265755.7/ENSG00000006704.11, intron 22 of 26)	7	74545762	74601106	55345	1	ENSG00000006704.11	ENST00000470715.1	20880	9569	GTF2IRD1	GTF2I repeat domain containing 1
chr7	74582516	74582758	243	*	Intron (ENST00000265755.7/ENSG00000006704.11, intron 22 of 26)	7	74600960	74602583	1624	1	ENSG00000006704.11	ENST00000486086.1	-18202	9569	GTF2IRD1	GTF2I repeat domain containing 1
chr7	75732045	75732260	216	*	Intron (ENST00000336926.11/ENSG00000127946.17, intron 1 of 30)	7	75654413	75738935	84523	2	ENSG00000127946.17	ENST00000485723.1	6675	3092	HIP1	huntingtin interacting protein 1
chr7	75735215	75735433	219	*	Intron (ENST00000336926.11/ENSG00000127946.17, intron 1 of 30)	7	75654413	75738935	84523	2	ENSG00000127946.17	ENST00000485723.1	3502	3092	HIP1	huntingtin interacting protein 1
chr7	75870731	75870939	209	*	Intron (ENST00000466232.5/ENSG00000005486.17, intron 1 of 2)	7	75878091	75882165	4075	1	ENSG00000005486.17	ENST00000468644.5	-7152	57414	RHBDD2	rhomboid domain containing 2
chr7	76365666	76365873	208	*	Distal Intergenic	7	76361768	76362113	346	1	ENSG00000213548.3	ENST00000395416.2	3898	NA	NA	NA
chr7	76418930	76419134	205	*	Intron (ENST00000336517.8/ENSG00000188372.15, intron 1 of 8)	7	76424950	76442069	17120	1	ENSG00000188372.15	ENST00000394857.8	-5816	7784	ZP3	zona pellucida glycoprotein 3
chr7	77426842	77427061	220	*	Distal Intergenic	7	77416673	77425444	8772	1	ENSG00000273341.2	ENST00000608884.2	10169	NA	NA	NA
chr7	97819216	97819428	213	*	Distal Intergenic	7	97852314	97854875	2562	2	ENSG00000070669.17	ENST00000487714.1	35447	440	ASNS	asparagine synthetase (glutamine-hydrolyzing)
