seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
chr4	78618520	78618737	218	*	Distal Intergenic	4	78632273	78632385	113	2	ENSG00000200998.1	ENST00000364128.1	13648	NA	NA	NA
chr4	78633990	78634192	203	*	Promoter (1-2kb)	4	78632273	78632385	113	2	ENSG00000200998.1	ENST00000364128.1	-1605	NA	NA	NA
chr4	78637780	78637994	215	*	Promoter (<=1kb)	4	78638780	78682694	43915	1	ENSG00000251442.6	ENST00000668669.1	-786	NA	NA	NA
chr4	78638359	78638581	223	*	Promoter (<=1kb)	4	78638780	78682694	43915	1	ENSG00000251442.6	ENST00000668669.1	-199	NA	NA	NA
chr4	78656969	78657393	425	*	Intron (ENST00000668669.1/ENSG00000251442.6, intron 3 of 3)	4	78661969	78682200	20232	1	ENSG00000251442.6	ENST00000661741.1	-4576	NA	NA	NA
chr4	80875697	80875928	232	*	Intron (ENST00000358105.8/ENSG00000197826.12, intron 4 of 5)	4	80870049	80963697	93649	1	ENSG00000197826.12	ENST00000508314.1	5648	255119	CFAP299	cilia and flagella associated protein 299
chr4	80992650	80992882	233	*	Distal Intergenic	4	81030708	81057627	26920	1	ENSG00000152785.8	ENST00000282701.4	-37826	651	BMP3	bone morphogenetic protein 3
chr4	81635814	81636018	205	*	Exon (ENST00000512343.5/ENSG00000138670.18, exon 4 of 5)	4	81733385	81734207	823	2	ENSG00000248282.1	ENST00000514835.1	98189	109729154	MTCYBP44	MT-CYB pseudogene 44
chr4	81651627	81651843	217	*	Intron (ENST00000638048.1/ENSG00000138670.18, intron 3 of 16)	4	81733385	81734207	823	2	ENSG00000248282.1	ENST00000514835.1	82364	109729154	MTCYBP44	MT-CYB pseudogene 44
chr4	81724275	81724487	213	*	Intron (ENST00000638048.1/ENSG00000138670.18, intron 3 of 16)	4	81733385	81734207	823	2	ENSG00000248282.1	ENST00000514835.1	9720	109729154	MTCYBP44	MT-CYB pseudogene 44
chr4	83045899	83046141	243	*	Intron (ENST00000509093.5/ENSG00000138663.9, intron 2 of 8)	4	83035430	83049307	13878	1	ENSG00000138663.9	ENST00000511708.1	10469	51138	COPS4	COP9 signalosome subunit 4
chr4	84150230	84150453	224	*	Promoter (<=1kb)	4	84147733	84149288	1556	2	ENSG00000250546.6	ENST00000510016.1	-942	101928978	LOC101928978	uncharacterized LOC101928978
chr4	84504853	84505071	219	*	Distal Intergenic	4	84491985	84499292	7308	2	ENSG00000163623.10	ENST00000295886.5	-5561	4825	NKX6-1	NK6 homeobox 1
chr4	85938975	85939185	211	*	Intron (ENST00000395184.6/ENSG00000138639.18, intron 4 of 9)	4	85930273	86002668	72396	1	ENSG00000138639.18	ENST00000264343.4	8702	83478	ARHGAP24	Rho GTPase activating protein 24
chr4	87034078	87034296	219	*	Intron (ENST00000504956.5/ENSG00000172493.23, intron 2 of 2)	4	87049652	87108312	58661	1	ENSG00000172493.23	ENST00000514970.2	-15356	4299	AFF1	AF4/FMR2 family member 1
chr4	87624793	87625014	222	*	Intron (ENST00000506480.5/ENSG00000249001.5, intron 3 of 3)	4	87608529	87616873	8345	1	ENSG00000152591.15	ENST00000651931.1	16264	1834	DSPP	dentin sialophosphoprotein
chr4	88275605	88275811	207	*	Promoter (<=1kb)	4	88275205	88275308	104	2	ENSG00000200469.1	ENST00000363599.1	-297	107057647	RNU6-112P	RNA, U6 small nuclear 112, pseudogene
chr4	88292228	88292431	204	*	Intron (ENST00000652965.1/ENSG00000246375.3, intron 1 of 4)	4	88284982	88330459	45478	1	ENSG00000246375.3	ENST00000661337.1	7246	105369192	PPM1K-DT	PPM1K divergent transcript
chr4	88320750	88320953	204	*	Intron (ENST00000652965.1/ENSG00000246375.3, intron 4 of 4)	4	88316774	88331411	14638	1	ENSG00000246375.3	ENST00000662571.1	3976	105369192	PPM1K-DT	PPM1K divergent transcript
chr4	89024119	89024323	205	*	Intron (ENST00000264344.10/ENSG00000138640.15, intron 2 of 23)	4	89020530	89029900	9371	2	ENSG00000138640.15	ENST00000506913.1	5577	10144	FAM13A	family with sequence similarity 13 member A
chr4	89324784	89324995	212	*	Distal Intergenic	4	89236383	89307800	71418	2	ENSG00000185477.5	ENST00000609438.2	-16984	285513	GPRIN3	GPRIN family member 3
chr4	93790750	93790978	229	*	Intron (ENST00000637838.1/ENSG00000152208.13, intron 1 of 1)	4	93769230	93810157	40928	1	ENSG00000152208.13	ENST00000637838.1	21520	2895	GRID2	glutamate ionotropic receptor delta type subunit 2
chr4	100165858	100166083	226	*	Intron (ENST00000515026.1/ENSG00000245322.7, intron 5 of 5)	4	100190033	100215505	25473	1	ENSG00000249710.1	ENST00000515782.1	-23950	101929353	LOC101929353	uncharacterized LOC101929353
chr4	100209030	100209266	237	*	Intron (ENST00000515782.1/ENSG00000249710.1, intron 4 of 4)	4	100187875	100190782	2908	2	ENSG00000145358.6	ENST00000513992.1	-18248	115265	DDIT4L	DNA damage inducible transcript 4 like
chr4	101142891	101143098	208	*	Intron (ENST00000512215.5/ENSG00000138814.17, intron 2 of 7)	4	101093868	101158319	64452	2	ENSG00000138814.17	ENST00000510292.1	15221	5530	PPP3CA	protein phosphatase 3 catalytic subunit alpha
chr4	104900934	104901154	221	*	Promoter (<=1kb)	4	104900125	104970084	69960	1	ENSG00000248373.6	ENST00000515649.2	809	NA	NA	NA
chr4	105520869	105521073	205	*	Distal Intergenic	4	105526596	105527397	802	2	ENSG00000216425.4	ENST00000502488.1	6324	NA	NA	NA
chr4	107945860	107946079	220	*	Intron (ENST00000332884.11/ENSG00000155016.18, intron 2 of 4)	4	107936031	107941255	5225	2	ENSG00000249604.1	ENST00000512428.1	-4605	NA	NA	NA
chr4	112267503	112267712	210	*	Promoter (2-3kb)	4	112265052	112266830	1779	1	ENSG00000138660.12	ENST00000512741.1	2451	55435	AP1AR	adaptor related protein complex 1 associated regulatory protein
chr4	112840696	112840909	214	*	Intron (ENST00000672356.1/ENSG00000145362.21, intron 1 of 43)	4	112826307	112827607	1301	1	ENSG00000234841.4	ENST00000504528.2	14389	100422627	LOC100422627	TATA-box binding protein associated factor 4b pseudogene
chr4	113553104	113553324	221	*	Intron (ENST00000683023.1/ENSG00000145349.18, intron 4 of 19)	4	113460147	113517643	57497	2	ENSG00000145349.18	ENST00000509594.1	-35461	817	CAMK2D	calcium/calmodulin dependent protein kinase II delta
chr4	113567621	113567859	239	*	Intron (ENST00000683023.1/ENSG00000145349.18, intron 4 of 19)	4	113460147	113517643	57497	2	ENSG00000145349.18	ENST00000509594.1	-49978	817	CAMK2D	calcium/calmodulin dependent protein kinase II delta
chr4	118998585	118998804	220	*	Intron (ENST00000610556.4/ENSG00000172403.11, intron 1 of 4)	4	119006032	119006401	370	1	ENSG00000249002.2	ENST00000509945.2	-7228	NA	NA	NA
chr4	119110006	119110244	239	*	Distal Intergenic	4	119135832	119187789	51958	1	ENSG00000172399.6	ENST00000307128.6	-25588	51778	MYOZ2	myozenin 2
chr4	122163631	122163852	222	*	Intron (ENST00000679879.1/ENSG00000138688.16, intron 2 of 87)	4	122170603	122362758	192156	1	ENSG00000138688.16	ENST00000388738.7	-6751	84162	KIAA1109	KIAA1109
chr4	139370605	139370818	214	*	Intron (ENST00000296543.10/ENSG00000164134.13, intron 15 of 19)	4	139376377	139379335	2959	1	ENSG00000164134.13	ENST00000496716.1	-5559	80155	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit
chr4	139858066	139858284	219	*	Intron (ENST00000509479.6/ENSG00000196782.12, intron 2 of 4)	4	139889183	139890052	870	2	ENSG00000196782.12	ENST00000398940.1	31768	55534	MAML3	mastermind like transcriptional coactivator 3
chr4	139900835	139901061	227	*	Intron (ENST00000509479.6/ENSG00000196782.12, intron 1 of 4)	4	139889183	139890052	870	2	ENSG00000196782.12	ENST00000398940.1	-10783	55534	MAML3	mastermind like transcriptional coactivator 3
chr4	139950611	139950851	241	*	Intron (ENST00000509479.6/ENSG00000196782.12, intron 1 of 4)	4	139889183	139890052	870	2	ENSG00000196782.12	ENST00000398940.1	-60559	55534	MAML3	mastermind like transcriptional coactivator 3
chr4	139957192	139957405	214	*	Intron (ENST00000509479.6/ENSG00000196782.12, intron 1 of 4)	4	139889183	139890052	870	2	ENSG00000196782.12	ENST00000398940.1	-67140	55534	MAML3	mastermind like transcriptional coactivator 3
chr4	140566692	140566913	222	*	Promoter (2-3kb)	4	140559431	140568961	9531	2	ENSG00000109424.4	ENST00000262999.4	2048	7350	UCP1	uncoupling protein 1
chr4	140719134	140719337	204	*	Intron (ENST00000442267.3/ENSG00000109436.8, intron 1 of 20)	4	140712168	140716081	3914	1	ENSG00000248335.1	ENST00000503844.1	6966	NA	NA	NA
chr4	140838820	140839040	221	*	Distal Intergenic	4	140779039	140779141	103	2	ENSG00000222613.1	ENST00000410681.1	-59679	NA	NA	NA
chr4	140964151	140964365	215	*	Intron (ENST00000515673.7/ENSG00000170153.11, intron 2 of 6)	4	140944549	140967870	23322	2	ENSG00000170153.11	ENST00000515057.1	3505	57484	RNF150	ring finger protein 150
chr4	141312013	141312217	205	*	Intron (ENST00000653420.1/ENSG00000248810.2, intron 4 of 4)	4	141319450	141323562	4113	2	ENSG00000248810.2	ENST00000506645.1	11345	100507639	LINC02432	long intergenic non-protein coding RNA 2432
chr4	142350933	142351145	213	*	Intron (ENST00000513000.5/ENSG00000109452.12, intron 8 of 26)	4	142317238	142317546	309	1	ENSG00000250835.1	ENST00000502948.1	33695	NA	NA	NA
chr4	143287576	143287782	207	*	Promoter (1-2kb)	4	143286293	143329858	43566	1	ENSG00000250969.1	ENST00000512715.1	1283	NA	NA	NA
chr4	145530761	145530995	235	*	Intron (ENST00000302085.9/ENSG00000170365.10, intron 2 of 6)	4	145525720	145539969	14250	1	ENSG00000170365.10	ENST00000502342.1	5041	4086	SMAD1	SMAD family member 1
chr4	146049840	146050050	211	*	Downstream (2-3kb)	4	146052604	146056762	4159	2	ENSG00000260303.1	ENST00000570186.1	6712	NA	NA	NA
chr4	147683931	147684160	230	*	Promoter (<=1kb)	4	147638385	147684125	45741	2	ENSG00000164169.13	ENST00000514886.1	0	90826	PRMT9	protein arginine methyltransferase 9
chr4	147792605	147792813	209	*	Intron (ENST00000510379.1/ENSG00000071205.12, intron 1 of 4)	4	147782595	147782668	74	1	ENSG00000264274.1	ENST00000578951.1	10010	100616246	MIR4799	microRNA 4799
chr4	147809463	147809673	211	*	Promoter (<=1kb)	4	147808926	147809209	284	1	ENSG00000240014.3	ENST00000460609.3	537	106480991	RN7SL254P	RNA, 7SL, cytoplasmic 254, pseudogene
chr4	148056895	148057118	224	*	Intron (ENST00000336498.8/ENSG00000071205.12, intron 20 of 22)	4	148065240	148072376	7137	1	ENSG00000071205.12	ENST00000510076.1	-8122	79658	ARHGAP10	Rho GTPase activating protein 10
chr4	152258482	152258691	210	*	Distal Intergenic	4	152264150	152264445	296	2	ENSG00000244544.2	ENST00000476053.2	5754	106479385	RN7SL446P	RNA, 7SL, cytoplasmic 446, pseudogene
chr4	152391657	152391889	233	*	Intron (ENST00000603548.6/ENSG00000109670.16, intron 2 of 11)	4	152320544	152382529	61986	2	ENSG00000109670.16	ENST00000296555.11	-9128	55294	FBXW7	F-box and WD repeat domain containing 7
chr4	152590907	152591137	231	*	Distal Intergenic	4	152613875	152614333	459	2	ENSG00000240669.1	ENST00000496058.1	23196	646737	RPS14P6	ribosomal protein S14 pseudogene 6
chr4	152676371	152676577	207	*	Intron (ENST00000304385.8/ENSG00000170006.12, intron 1 of 6)	4	152618628	152679997	61370	2	ENSG00000170006.12	ENST00000304385.8	3420	201799	TMEM154	transmembrane protein 154
chr4	152689918	152690129	212	*	Distal Intergenic	4	152646558	152680012	33455	2	ENSG00000170006.12	ENST00000504064.1	-9906	201799	TMEM154	transmembrane protein 154
chr4	153083285	153083502	218	*	Promoter (<=1kb)	4	153083670	153091563	7894	1	ENSG00000249022.2	ENST00000662511.1	-168	NA	NA	NA
chr4	153409985	153410196	212	*	Intron (ENST00000675518.1/ENSG00000288637.1, intron 15 of 15)	4	153381729	153382015	287	2	ENSG00000243883.3	ENST00000471592.3	-27970	106479376	RN7SL419P	RNA, 7SL, cytoplasmic 419, pseudogene
chr4	153453683	153453896	214	*	Distal Intergenic	4	153466346	153636711	170366	1	ENSG00000121210.16	ENST00000409663.7	-12450	23240	TMEM131L	transmembrane 131 like
chr4	155947148	155947368	221	*	Intron (ENST00000679942.1/ENSG00000256043.5, intron 1 of 6)	4	155924384	155953863	29480	2	ENSG00000256043.5	ENST00000679136.1	6495	1519	CTSO	cathepsin O
chr4	159028032	159028242	211	*	Promoter (1-2kb)	4	159026139	159026527	389	1	ENSG00000249367.1	ENST00000515543.1	1893	NA	NA	NA
chr4	159042296	159042519	224	*	Distal Intergenic	4	158893544	159038760	145217	2	ENSG00000164123.7	ENST00000508011.1	-3536	152940	C4orf45	chromosome 4 open reading frame 45
chr4	159171298	159171512	215	*	Intron (ENST00000644474.1/ENSG00000109756.9, intron 1 of 29)	4	159128802	159128894	93	2	ENSG00000264105.1	ENST00000583455.1	-42404	100500881	MIR3688-1	microRNA 3688-1
chr4	164644463	164644667	205	*	Distal Intergenic	4	164620732	164620837	106	1	ENSG00000223037.1	ENST00000411105.1	23731	106481268	RNU6-284P	RNA, U6 small nuclear 284, pseudogene
chr4	168826379	168826601	223	*	Intron (ENST00000505667.6/ENSG00000129116.19, intron 10 of 21)	4	168832005	168913969	81965	1	ENSG00000129116.19	ENST00000393726.7	-5404	23022	PALLD	palladin, cytoskeletal associated protein
chr4	169756445	169756690	246	*	Promoter (1-2kb)	4	169750472	169757904	7433	2	ENSG00000056050.7	ENST00000506125.1	1214	54969	HPF1	histone PARylation factor 1
chr4	170259655	170259856	202	*	Promoter (<=1kb)	4	170259857	170283723	23867	1	ENSG00000250266.2	ENST00000660060.1	-1	101928223	LINC01612	long intergenic non-protein coding RNA 1612
chr4	174276755	174276959	205	*	Intron (ENST00000393674.7/ENSG00000164117.14, intron 1 of 5)	4	174237359	174283646	46288	2	ENSG00000164117.14	ENST00000515664.5	6687	26269	FBXO8	F-box protein 8
chr4	179990128	179990348	221	*	Intron (ENST00000663768.1/ENSG00000287083.1, intron 4 of 6)	4	179923773	180059792	136020	2	ENSG00000287083.1	ENST00000663768.1	69444	NA	NA	NA
chr4	184268084	184268295	212	*	Distal Intergenic	4	184278936	184279233	298	1	ENSG00000244512.3	ENST00000488836.3	-10641	106480929	RN7SL28P	RNA, 7SL, cytoplasmic 28, pseudogene
chr4	184355180	184355383	204	*	Promoter (1-2kb)	4	184340756	184353977	13222	2	ENSG00000180712.4	ENST00000317596.3	-1203	728175	LINC02363	long intergenic non-protein coding RNA 2363
chr4	184400942	184401165	224	*	Intron (ENST00000393593.8/ENSG00000168310.11, intron 6 of 8)	4	184389022	184418590	29569	2	ENSG00000168310.11	ENST00000505067.5	17425	3660	IRF2	interferon regulatory factor 2
chr4	187076839	187077081	243	*	Distal Intergenic	4	187060099	187060930	832	1	ENSG00000250971.3	ENST00000507776.1	16740	NA	NA	NA
chr4	187171944	187172170	227	*	Distal Intergenic	4	187198218	187201894	3677	2	ENSG00000287571.1	ENST00000658330.1	29724	NA	NA	NA
chr5	94736	94978	243	*	Promoter (2-3kb)	5	92151	189970	97820	1	ENSG00000153404.14	ENST00000637938.1	2585	153478	PLEKHG4B	pleckstrin homology and RhoGEF domain containing G4B
chr5	530103	530309	207	*	Distal Intergenic	5	524705	526594	1890	1	ENSG00000250385.2	ENST00000515085.1	5398	NA	NA	NA
chr5	947549	947773	225	*	Promoter (1-2kb)	5	946315	956520	10206	1	ENSG00000248949.1	ENST00000507989.1	1234	NA	NA	NA
chr5	1792795	1793012	218	*	Distal Intergenic	5	1798829	1799750	922	2	ENSG00000171421.13	ENST00000510999.1	6738	64979	MRPL36	mitochondrial ribosomal protein L36
chr5	2071662	2071886	225	*	Promoter (<=1kb)	5	2071377	2119314	47938	1	ENSG00000248994.2	ENST00000660496.1	285	105374618	LOC105374618	uncharacterized LOC105374618
chr5	5703039	5703240	202	*	Distal Intergenic	5	5688805	5694742	5938	1	ENSG00000286986.1	ENST00000659085.1	14234	NA	NA	NA
chr5	6195521	6195727	207	*	Distal Intergenic	5	6134303	6137171	2869	1	ENSG00000278913.1	ENST00000624837.1	61218	NA	NA	NA
chr5	6276119	6276340	222	*	Distal Intergenic	5	6289857	6290624	768	1	ENSG00000250730.2	ENST00000510526.2	-13517	100419949	HMGB3P3	high mobility group box 3 pseudogene 3
chr5	6486085	6486303	219	*	Intron (ENST00000399816.4/ENSG00000215218.4, intron 1 of 1)	5	6448859	6496723	47865	1	ENSG00000215218.4	ENST00000399816.4	37226	134111	UBE2QL1	ubiquitin conjugating enzyme E2 Q family like 1
chr5	6634884	6635087	204	*	Promoter (1-2kb)	5	6633456	6653527	20072	1	ENSG00000145545.12	ENST00000504286.1	1428	6715	SRD5A1	steroid 5 alpha-reductase 1
chr5	10527387	10527628	242	*	Distal Intergenic	5	10505443	10522084	16642	2	ENSG00000249160.4	ENST00000504650.2	-5303	389273	LINC02213	long intergenic non-protein coding RNA 2213
chr5	10886580	10886781	202	*	Distal Intergenic	5	10775058	10777062	2005	2	ENSG00000250576.1	ENST00000503953.1	-109518	NA	NA	NA
chr5	13989920	13990123	204	*	Intron (ENST00000681290.1/ENSG00000039139.11, intron 1 of 78)	5	13690328	14011818	321491	2	ENSG00000039139.11	ENST00000681290.1	21695	1767	DNAH5	dynein axonemal heavy chain 5
chr5	14004688	14004892	205	*	Intron (ENST00000681290.1/ENSG00000039139.11, intron 1 of 78)	5	13690328	14011818	321491	2	ENSG00000039139.11	ENST00000681290.1	6926	1767	DNAH5	dynein axonemal heavy chain 5
chr5	14156675	14156898	224	*	Intron (ENST00000344204.9/ENSG00000038382.20, intron 1 of 56)	5	14143837	14508676	364840	1	ENSG00000038382.20	ENST00000512070.6	12838	7204	TRIO	trio Rho guanine nucleotide exchange factor
chr5	14297321	14297557	237	*	Exon (ENST00000504606.1/ENSG00000038382.20, exon 3 of 3)	5	14293041	14489165	196125	1	ENSG00000038382.20	ENST00000515144.5	4280	7204	TRIO	trio Rho guanine nucleotide exchange factor
chr5	16353617	16353820	204	*	Distal Intergenic	5	16428536	16432436	3901	1	ENSG00000249737.1	ENST00000513041.1	-74716	NA	NA	NA
chr5	16929463	16929667	205	*	Intron (ENST00000513610.6/ENSG00000145555.15, intron 1 of 40)	5	16780734	16935938	155205	2	ENSG00000145555.15	ENST00000502436.5	6271	4651	MYO10	myosin X
chr5	17035641	17035849	209	*	Distal Intergenic	5	17065598	17275353	209756	1	ENSG00000176788.9	ENST00000606445.1	-29749	10409	BASP1	brain abundant membrane attached signal protein 1
chr5	18698426	18698637	212	*	Distal Intergenic	5	18704433	18746173	41741	2	ENSG00000248693.1	ENST00000512978.1	47536	NA	NA	NA
chr5	32329502	32329708	207	*	Distal Intergenic	5	32268701	32312987	44287	2	ENSG00000150712.11	ENST00000505419.5	-16515	54545	MTMR12	myotubularin related protein 12
chr5	32469355	32469559	205	*	Distal Intergenic	5	32354350	32444740	90391	2	ENSG00000056097.16	ENST00000265069.13	-24615	51663	ZFR	zinc finger RNA binding protein
chr5	32523683	32523892	210	*	Promoter (<=1kb)	5	32522758	32523865	1108	1	ENSG00000249142.1	ENST00000503901.1	925	646616	LOC646616	transmembrane protein 183A pseudogene
chr5	35229099	35229331	233	*	Promoter (1-2kb)	5	35086225	35230372	144148	2	ENSG00000113494.17	ENST00000504500.5	1041	5618	PRLR	prolactin receptor
chr5	35672996	35673232	237	*	Promoter (2-3kb)	5	35675602	35705791	30190	1	ENSG00000152582.14	ENST00000504054.1	-2370	79925	SPEF2	sperm flagellar 2
chr5	36416681	36416906	226	*	Distal Intergenic	5	36485343	36485440	98	1	ENSG00000222178.1	ENST00000410246.1	-68437	100873443	RNA5SP181	RNA, 5S ribosomal pseudogene 181
chr5	36701233	36701446	214	*	Exon (ENST00000512329.2/ENSG00000250155.2, exon 3 of 3)	5	36683347	36688327	4981	1	ENSG00000079215.15	ENST00000680568.1	17886	6507	SLC1A3	solute carrier family 1 member 3
chr5	36722523	36722735	213	*	Promoter (2-3kb)	5	36704184	36725159	20976	2	ENSG00000250155.2	ENST00000659180.1	2424	107986412	LOC107986412	uncharacterized LOC107986412
chr5	36839663	36839872	210	*	Distal Intergenic	5	36861736	36867238	5503	2	ENSG00000272103.2	ENST00000605892.2	27366	NA	NA	NA
chr5	38192995	38193198	204	*	Distal Intergenic	5	38197432	38198148	717	1	ENSG00000276332.1	ENST00000621823.1	-4234	NA	NA	NA
chr5	39218586	39218788	203	*	Promoter (<=1kb)	5	39105252	39219563	114312	2	ENSG00000082074.19	ENST00000351578.12	775	2533	FYB1	FYN binding protein 1
chr5	40485466	40485673	208	*	Intron (ENST00000649444.1/ENSG00000285552.1, intron 1 of 2)	5	40474908	40490430	15523	2	ENSG00000285616.1	ENST00000648975.1	4757	NA	NA	NA
chr5	43338946	43339177	232	*	Promoter (2-3kb)	5	43336164	43348716	12553	1	ENSG00000188850.9	ENST00000511991.1	2782	NA	NA	NA
chr5	43609842	43610044	203	*	Intron (ENST00000505678.6/ENSG00000112992.18, intron 2 of 3)	5	43613091	43616034	2944	1	ENSG00000112992.18	ENST00000515208.1	-3047	23530	NNT	nicotinamide nucleotide transhydrogenase
chr5	43702338	43702564	227	*	Intron (ENST00000652986.1/ENSG00000112992.18, intron 20 of 21)	5	43677779	43704744	26966	1	ENSG00000112992.18	ENST00000503059.1	24559	23530	NNT	nicotinamide nucleotide transhydrogenase
chr5	50791264	50791484	221	*	Intron (ENST00000505697.6/ENSG00000151883.19, intron 11 of 26)	5	50858760	50860020	1261	2	ENSG00000249405.1	ENST00000512599.1	68536	NA	NA	NA
chr5	53681202	53681410	209	*	Intron (ENST00000507026.5/ENSG00000164258.12, intron 5 of 5)	5	53646195	53658789	12595	1	ENSG00000164258.12	ENST00000509443.1	35007	4724	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4
chr5	54249707	54249909	203	*	Intron (ENST00000504924.6/ENSG00000185305.11, intron 1 of 4)	5	54286194	54286331	138	2	ENSG00000279638.1	ENST00000625051.1	36422	NA	NA	NA
chr5	54646808	54647017	210	*	Distal Intergenic	5	54643557	54645987	2431	1	ENSG00000280159.1	ENST00000624221.1	3251	NA	NA	NA
chr5	55172167	55172392	226	*	Promoter (<=1kb)	5	55172262	55172353	92	2	ENSG00000251856.1	ENST00000516047.1	0	100313923	MIR449C	microRNA 449c
chr5	55506231	55506447	217	*	Promoter (2-3kb)	5	55508850	55508926	77	2	ENSG00000265135.1	ENST00000581367.1	2479	100847019	MIR5687	microRNA 5687
chr5	56230967	56231175	209	*	Promoter (1-2kb)	5	56099773	56232926	133154	2	ENSG00000164512.18	ENST00000504958.6	1751	79722	ANKRD55	ankyrin repeat domain 55
chr5	56413040	56413276	237	*	Distal Intergenic	5	56381781	56382075	295	1	ENSG00000250787.1	ENST00000513734.1	31259	100874443	HMGN1P17	high mobility group nucleosome binding domain 1 pseudogene 17
chr5	56446846	56447054	209	*	Distal Intergenic	5	56455684	56465096	9413	2	ENSG00000248727.6	ENST00000653172.1	18042	102467147	LINC01948	long intergenic non-protein coding RNA 1948
chr5	56589906	56590129	224	*	Intron (ENST00000648716.1/ENSG00000225940.7, intron 1 of 5)	5	56511567	56606232	94666	2	ENSG00000225940.7	ENST00000648716.1	16103	NA	NA	NA
chr5	56686115	56686318	204	*	Distal Intergenic	5	56511567	56606232	94666	2	ENSG00000225940.7	ENST00000648716.1	-79883	NA	NA	NA
chr5	62329218	62329478	261	*	Intron (ENST00000401507.7/ENSG00000068796.19, intron 1 of 19)	5	62311813	62385719	73907	1	ENSG00000068796.19	ENST00000506857.5	17405	3796	KIF2A	kinesin family member 2A
chr5	65916712	65916932	221	*	Distal Intergenic	5	65924629	65925135	507	2	ENSG00000269961.1	ENST00000602982.1	8203	NA	NA	NA
chr5	67216015	67216225	211	*	Distal Intergenic	5	67179613	67196799	17187	2	ENSG00000134061.5	ENST00000256447.5	-19216	4064	CD180	CD180 molecule
chr5	68181279	68181499	221	*	Distal Intergenic	5	68189876	68198407	8532	1	ENSG00000253787.1	ENST00000520762.1	-8377	102467655	LINC02219	long intergenic non-protein coding RNA 2219
chr5	69559750	69559963	214	*	Promoter (<=1kb)	5	69560191	69595221	35031	1	ENSG00000183474.16	ENST00000380729.8	-228	728340	GTF2H2C	GTF2H2 family member C
chr5	72378344	72378563	220	*	Distal Intergenic	5	72381794	72382393	600	1	ENSG00000244061.1	ENST00000494700.1	-3231	NA	NA	NA
chr5	74096390	74096596	207	*	Intron (ENST00000511395.1/ENSG00000248474.1, intron 1 of 1)	5	74084068	74103216	19149	2	ENSG00000248474.1	ENST00000511395.1	6620	NA	NA	NA
chr5	74317426	74317633	208	*	Promoter (<=1kb)	5	74317986	74318285	300	1	ENSG00000244326.3	ENST00000487715.3	-353	106481143	RN7SL814P	RNA, 7SL, cytoplasmic 814, pseudogene
chr5	75669000	75669201	202	*	Intron (ENST00000672850.1/ENSG00000189045.15, intron 6 of 7)	5	75655876	75671846	15971	1	ENSG00000189045.15	ENST00000506596.6	13124	728780	ANKDD1B	ankyrin repeat and death domain containing 1B
chr5	76342570	76342783	214	*	Intron (ENST00000322285.7/ENSG00000122012.14, intron 12 of 12)	5	76285542	76311462	25921	2	ENSG00000250348.1	ENST00000502589.1	-31108	NA	NA	NA
chr5	76351618	76351823	206	*	Intron (ENST00000322285.7/ENSG00000122012.14, intron 12 of 12)	5	76376675	76377149	475	1	ENSG00000251235.3	ENST00000504370.1	-24852	NA	NA	NA
chr5	76723316	76723540	225	*	Intron (ENST00000319211.5/ENSG00000181104.7, intron 1 of 1)	5	76691439	76716215	24777	2	ENSG00000225407.3	ENST00000507514.1	-7101	NA	NA	NA
chr5	77963874	77964106	233	*	Distal Intergenic	5	77958243	77959092	850	1	ENSG00000287162.1	ENST00000658162.1	5631	101929154	LOC101929154	uncharacterized LOC101929154
chr5	78458920	78459147	228	*	Promoter (1-2kb)	5	78457793	78476829	19037	1	ENSG00000085365.18	ENST00000506858.2	1127	9522	SCAMP1	secretory carrier membrane protein 1
chr5	78721767	78721972	206	*	Intron (ENST00000514587.1/ENSG00000145685.14, intron 3 of 3)	5	78708734	78716082	7349	2	ENSG00000254170.1	ENST00000519121.1	-5685	NA	NA	NA
chr5	80213299	80213539	241	*	Intron (ENST00000509193.5/ENSG00000164300.17, intron 1 of 12)	5	80177315	80255198	77884	2	ENSG00000164300.17	ENST00000513907.1	41659	256987	SERINC5	serine incorporator 5
chr5	80257147	80257355	209	*	Promoter (1-2kb)	5	80138727	80256048	117322	2	ENSG00000164300.17	ENST00000507668.7	-1099	256987	SERINC5	serine incorporator 5
chr5	80919757	80920002	246	*	Distal Intergenic	5	80947694	80948731	1038	2	ENSG00000251450.2	ENST00000660640.1	28729	102524628	RASGRF2-AS1	RASGRF2 antisense RNA 1
chr5	81838043	81838258	216	*	Intron (ENST00000659627.1/ENSG00000287938.1, intron 4 of 4)	5	81851601	81852201	601	1	ENSG00000249483.1	ENST00000512859.1	-13343	NA	NA	NA
chr5	82225576	82225810	235	*	Intron (ENST00000282185.8/ENSG00000152348.16, intron 5 of 7)	5	82265157	82265259	103	2	ENSG00000251374.1	ENST00000510378.1	39449	NA	NA	NA
chr5	82252807	82253022	216	*	Intron (ENST00000282185.8/ENSG00000152348.16, intron 6 of 7)	5	82265157	82265259	103	2	ENSG00000251374.1	ENST00000510378.1	12237	NA	NA	NA
